days__datetime,days_day_of_week,days__tempmax,days__tempmin,days__temp,days__feelslikemax,days__feelslikemin,days__feelslike,days_has_rain,days__precip,days__precipprob,days_has_snow,days__precipcover,days__snow,days__snowdepth,days__windspeed,days__cloudcover,days__visibility
2023-04-10,Monday,64.1,41.9,53.3,64.1,40.0,52.4,0,0.0,0,0,0.0,,,10.7,2.0,9.9
2023-04-11,Tuesday,77.8,44.5,60.3,77.8,40.4,59.4,0,0.0,0,0,0.0,,,11.9,36.5,9.9
2023-04-12,Wednesday,84.6,55.5,69.6,81.9,55.5,68.9,0,0.0,0,0,0.0,,,16.7,47.3,9.9
2023-04-13,Thursday,87.8,55.4,71.4,84.3,55.4,70.5,0,0.0,0,0,0.0,,,11.1,6.4,9.9
2023-04-14,Friday,80.7,59.5,68.5,80.4,59.5,68.5,0,0.0,0,0,0.0,,,14.5,85.7,9.8
2023-04-15,Saturday,78.0,64.7,68.5,78.0,64.7,68.5,1,0.356,100,0,20.83,,,13.5,87.7,9.6
2023-04-16,Sunday,80.0,59.7,70.4,80.5,59.7,70.4,0,0.0,0,0,0.0,,,13.8,77.5,9.8
2023-04-17,Monday,70.9,56.1,62.4,70.9,56.1,62.4,1,0.011,100,0,8.33,,,21.5,81.1,9.9
2023-04-18,Tuesday,74.0,48.0,60.8,74.0,45.3,60.6,0,0.0,0,0,0.0,,,16.7,21.7,9.9
2023-04-19,Wednesday,74.7,45.0,60.0,74.7,42.9,59.7,0,0.0,0,0,0.0,,,11.3,27.8,9.9
2023-04-20,Thursday,85.6,54.3,68.7,82.8,54.3,68.4,0,0.0,0,0,0.0,,,10.0,52.5,9.8
2023-04-21,Friday,87.9,57.4,71.5,84.8,57.4,71.1,0,0.0,0,0,0.0,,,13.8,34.4,9.5
2023-04-22,Saturday,73.0,58.7,66.0,73.0,58.7,66.0,1,0.408,100,0,25.0,,,21.3,77.4,9.5
2023-04-23,Sunday,64.0,49.8,57.6,64.0,44.1,57.3,0,0.0,0,0,0.0,,,17.6,59.1,9.9
2023-04-24,Monday,60.8,46.5,52.9,60.8,41.9,51.4,0,0.0,0,0,0.0,,,16.1,59.9,9.9
2023-04-25,Tuesday,60.9,43.6,53.1,60.9,38.2,51.8,0,0.0,0,0,0.0,,,10.7,73.9,9.9
2023-04-26,Wednesday,66.7,46.9,56.3,66.7,46.9,56.2,1,0.011,100,0,4.17,,,13.4,69.0,9.8
2023-04-27,Thursday,71.6,51.7,60.7,71.6,51.7,60.7,0,0.0,0,0,0.0,,,15.5,82.8,9.9
2023-04-28,Friday,58.8,53.9,56.2,58.8,53.9,56.2,1,1.19,100,0,79.17,,,22.1,98.6,5.6
2023-04-29,Saturday,66.7,54.9,59.6,66.7,54.9,59.6,1,0.144,100,0,25.0,,,10.8,94.2,7.9
2023-04-30,Sunday,64.8,58.8,61.4,64.8,58.8,61.4,1,0.38,100,0,37.5,,,19.8,98.6,8.1
2023-05-01,Monday,60.7,49.9,56.6,60.7,46.7,56.5,0,0.0,0,0,0.0,,,23.3,77.9,9.9
2023-05-02,Tuesday,58.8,49.9,53.4,58.8,46.8,53.2,0,0.0,0,0,0.0,,,17.0,92.3,9.8
2023-05-03,Wednesday,56.5,48.3,51.8,56.5,45.0,51.0,1,0.011,100,0,4.17,,,17.7,93.0,9.9
2023-05-04,Thursday,62.7,46.9,54.9,62.7,43.2,53.3,0,0.0,0,0,0.0,,,13.4,74.6,9.9
2023-05-05,Friday,69.6,46.6,59.0,69.6,44.6,58.7,0,0.0,0,0,0.0,,,12.1,46.6,9.9
2023-05-06,Saturday,74.4,50.4,62.1,74.4,50.4,62.1,0,0.0,0,0,0.0,,,8.7,51.6,9.9
2023-05-07,Sunday,73.1,54.5,63.2,73.1,54.5,63.2,1,0.02,100,0,8.33,,,9.8,71.3,9.9
2023-05-08,Monday,83.0,60.0,70.7,82.6,60.0,70.7,1,0.002,100,0,4.17,,,12.5,74.6,8.5
2023-05-09,Tuesday,69.6,57.1,63.8,69.6,57.1,63.8,1,0.103,100,0,16.67,,,10.0,77.5,9.8
2023-05-10,Wednesday,71.7,50.7,61.4,71.7,50.7,61.4,0,0.0,0,0,0.0,,,7.8,74.9,9.9
2023-05-11,Thursday,77.0,53.2,65.4,77.0,53.2,65.4,0,0.0,0,0,0.0,,,12.6,69.2,9.9
2023-05-12,Friday,83.0,59.6,71.3,83.8,59.6,71.5,0,0.0,0,0,0.0,,,12.2,78.5,9.9
2023-05-13,Saturday,75.7,64.0,68.7,75.7,64.0,68.7,1,0.089,100,0,20.83,,,14.3,91.0,9.3
2023-05-14,Sunday,78.8,56.5,68.3,78.8,56.5,68.3,0,0.0,0,0,0.0,,,12.0,42.7,9.9
2023-05-15,Monday,73.9,55.5,64.7,73.9,55.5,64.7,0,0.0,0,0,0.0,,,13.6,68.1,9.9
2023-05-16,Tuesday,78.0,57.6,67.9,78.0,57.6,67.9,0,0.0,0,0,0.0,,,15.3,83.7,9.9
2023-05-17,Wednesday,73.9,60.5,68.3,73.9,60.5,68.3,0,0.0,0,0,0.0,,,19.2,59.3,9.9
2023-05-18,Thursday,70.6,49.5,60.3,70.6,45.6,59.9,0,0.0,0,0,0.0,,,13.3,38.3,9.9
2023-05-19,Friday,73.8,55.5,64.6,73.8,55.5,64.6,0,0.0,0,0,0.0,,,15.6,71.8,9.9
2023-05-20,Saturday,79.1,57.7,66.9,79.1,57.7,66.9,1,0.151,100,0,12.5,,,16.5,83.5,9.5
2023-05-21,Sunday,78.8,57.5,68.4,78.8,57.5,68.4,1,0.022,100,0,12.5,,,15.7,29.9,9.9
2023-05-22,Monday,81.7,58.4,70.3,80.2,58.4,70.2,0,0.0,0,0,0.0,,,10.9,55.7,9.9
2023-05-23,Tuesday,74.6,60.3,67.0,74.6,60.3,67.0,0,0.0,0,0,0.0,,,12.6,84.9,9.7
2023-05-24,Wednesday,80.6,55.4,67.8,80.1,55.4,67.8,0,0.0,0,0,0.0,,,10.7,65.0,9.9
2023-05-25,Thursday,72.8,57.7,65.4,72.8,57.7,65.4,0,0.0,0,0,0.0,,,19.8,53.3,9.9
2023-05-26,Friday,74.7,54.2,65.0,74.7,54.2,65.0,0,0.0,0,0,0.0,,,13.1,45.9,9.9
2023-05-27,Saturday,76.8,55.0,66.3,76.8,55.0,66.3,0,0.0,0,0,0.0,,,14.4,64.7,9.9
2023-05-28,Sunday,73.7,59.5,66.2,73.7,59.5,66.2,1,0.011,100,0,4.17,,,11.2,95.2,9.7
2023-05-29,Monday,76.5,62.8,67.6,76.5,62.8,67.6,1,0.733,100,0,58.33,,,17.2,97.2,8.9
2023-05-30,Tuesday,74.7,59.8,65.8,74.7,59.8,65.8,1,0.12,100,0,16.67,,,14.4,85.4,9.7
2023-05-31,Wednesday,77.7,55.2,66.2,77.7,55.2,66.2,0,0.0,0,0,0.0,,,8.8,22.5,9.4
2023-06-01,Thursday,83.6,58.5,72.0,83.6,58.5,71.9,0,0.0,0,0,0.0,,,11.0,19.7,8.8
2023-06-02,Friday,92.5,63.3,77.6,90.6,63.3,77.3,0,0.0,0,0,0.0,,,9.6,18.8,8.3
2023-06-03,Saturday,83.7,62.7,75.3,84.5,62.7,75.6,0,0.0,0,0,0.0,,,17.3,72.6,9.9
2023-06-04,Sunday,75.5,60.8,66.6,75.5,60.8,66.6,0,0.0,0,0,0.0,,,13.1,77.6,9.9
2023-06-05,Monday,79.7,58.8,69.4,79.7,58.8,69.4,0,0.0,0,0,0.0,,,13.0,67.6,9.9
2023-06-06,Tuesday,82.8,60.3,72.6,80.9,60.3,72.2,0,0.0,0,0,0.0,,,15.9,83.3,8.2
2023-06-07,Wednesday,79.6,62.1,72.0,79.6,62.1,72.0,0,0.0,0,0,0.0,,,15.5,62.4,4.6
2023-06-08,Thursday,77.7,60.5,68.7,77.7,60.5,68.7,0,0.0,0,0,0.0,,,13.6,74.5,3.0
2023-06-09,Friday,75.5,59.2,68.3,75.5,59.2,68.3,0,0.0,0,0,0.0,,,14.9,69.5,9.8
2023-06-10,Saturday,86.8,58.4,73.1,83.9,58.4,72.4,0,0.0,0,0,0.0,,,14.2,41.9,9.9
2023-06-11,Sunday,89.6,65.1,77.1,87.6,65.1,76.8,0,0.0,0,0,0.0,,,15.0,67.8,9.6
2023-06-12,Monday,78.9,68.0,74.7,78.9,68.0,74.7,1,0.214,100,0,12.5,,,15.6,88.8,9.6
2023-06-13,Tuesday,80.8,60.5,71.5,79.8,60.5,71.4,0,0.0,0,0,0.0,,,12.4,55.5,9.9
2023-06-14,Wednesday,82.7,64.6,72.0,81.2,64.6,71.8,0,0.0,0,0,0.0,,,23.4,64.1,9.7
2023-06-15,Thursday,83.7,63.2,73.4,81.4,63.2,73.0,0,0.0,0,0,0.0,,,13.4,45.6,9.9
2023-06-16,Friday,80.8,64.8,72.8,81.5,64.8,72.8,1,0.001,100,0,4.17,,,23.2,86.2,9.3
2023-06-17,Saturday,83.6,63.9,74.0,81.7,63.9,73.6,0,0.0,0,0,0.0,,,20.1,47.7,8.2
2023-06-18,Sunday,86.9,63.7,76.2,83.7,63.7,75.3,0,0.0,0,0,0.0,,,11.0,28.2,8.2
2023-06-19,Monday,88.7,65.9,77.4,90.1,65.9,77.9,0,0.0,0,0,0.0,,,14.5,70.5,7.4
2023-06-20,Tuesday,80.8,71.7,75.6,82.4,71.7,75.7,0,0.0,0,0,0.0,,,18.6,83.6,8.2
2023-06-21,Wednesday,71.6,60.9,66.0,71.6,60.9,66.0,1,0.418,100,0,70.83,,,24.2,97.9,8.0
2023-06-22,Thursday,67.7,61.0,64.6,67.7,61.0,64.6,1,0.05,100,0,25.0,,,14.6,100.0,6.5
2023-06-23,Friday,79.0,65.7,71.4,79.0,65.7,71.4,1,0.243,100,0,75.0,,,9.3,94.7,7.1
2023-06-24,Saturday,87.9,71.7,77.5,89.8,71.7,78.3,1,0.012,100,0,8.33,,,10.2,87.9,9.7
2023-06-25,Sunday,91.1,70.8,80.6,92.1,70.8,81.6,0,0.0,0,0,0.0,,,13.1,52.2,9.9
2023-06-26,Monday,87.9,75.4,80.8,94.4,75.4,83.1,0,0.0,0,0,0.0,,,14.4,81.8,9.7
2023-06-27,Tuesday,84.0,68.9,74.2,86.4,68.9,74.5,1,0.755,100,0,37.5,,,16.4,85.4,9.7
2023-06-28,Wednesday,81.9,67.6,74.7,82.3,67.6,74.8,0,0.0,0,0,0.0,,,15.7,67.4,6.6
2023-06-29,Thursday,86.8,65.1,75.7,84.6,65.1,75.5,0,0.0,0,0,0.0,,,9.8,22.4,3.7
2023-06-30,Friday,86.8,70.3,76.2,91.6,70.3,77.1,1,0.426,100,0,20.83,,,14.9,65.3,5.3
2023-07-01,Saturday,86.8,71.5,77.2,95.4,71.5,79.2,1,0.248,100,0,12.5,,,12.5,79.2,6.4
2023-07-02,Sunday,89.6,73.7,80.5,99.9,73.7,85.0,1,0.018,100,0,4.17,,,12.5,85.0,9.3
2023-07-03,Monday,90.0,77.6,82.3,95.0,77.6,85.4,1,0.011,100,0,8.33,,,15.5,82.3,9.9
2023-07-04,Tuesday,90.9,72.8,81.8,95.5,72.8,84.3,1,0.796,100,0,12.5,,,13.4,64.8,9.6
2023-07-05,Wednesday,91.7,75.3,82.8,99.1,75.3,86.5,0,0.0,0,0,0.0,,,15.2,74.3,9.3
2023-07-06,Thursday,89.5,75.4,81.6,95.8,75.4,85.0,1,0.149,100,0,8.33,,,13.6,56.5,9.5
2023-07-07,Friday,87.0,75.2,80.5,95.2,75.2,83.8,1,0.7,100,0,12.5,,,10.7,56.4,9.3
2023-07-08,Saturday,90.7,75.6,80.9,97.9,75.6,83.1,1,0.432,100,0,8.33,,,19.4,74.0,9.5
2023-07-09,Sunday,84.8,73.5,77.5,90.1,73.5,78.9,1,0.126,100,0,8.33,,,14.1,81.7,9.7
2023-07-10,Monday,88.5,70.7,78.6,90.7,70.7,79.2,0,0.0,0,0,0.0,,,12.7,64.9,9.9
2023-07-11,Tuesday,89.6,70.7,80.9,88.2,70.7,80.6,0,0.0,0,0,0.0,,,9.9,36.1,9.9
2023-07-12,Wednesday,90.9,72.2,82.2,92.3,72.2,83.0,0,0.0,0,0,0.0,,,12.2,43.7,9.9
2023-07-13,Thursday,92.9,75.1,84.3,98.7,75.1,87.4,0,0.0,0,0,0.0,,,17.5,63.9,9.9
2023-07-14,Friday,89.8,72.8,80.9,97.8,72.8,83.1,1,1.23,100,0,8.33,,,14.6,76.2,9.8
2023-07-15,Saturday,87.8,72.8,79.6,98.4,72.8,83.6,1,0.012,100,0,12.5,,,19.3,76.8,9.4
2023-07-16,Sunday,85.7,75.5,79.7,93.6,75.5,82.7,1,0.142,100,0,33.33,,,6.7,84.8,9.7
2023-07-17,Monday,88.1,74.3,81.7,92.9,74.3,83.4,0,0.0,0,0,0.0,,,13.1,52.0,6.9
2023-07-18,Tuesday,89.8,73.7,82.1,90.7,73.7,83.0,0,0.0,0,0,0.0,,,11.0,51.0,7.9
2023-07-19,Wednesday,86.9,72.8,79.7,92.5,72.8,81.9,1,0.482,100,0,20.83,,,9.6,76.7,9.2
2023-07-20,Thursday,87.9,73.1,81.4,92.1,73.1,83.4,0,0.0,0,0,0.0,,,10.8,46.9,8.9
2023-07-21,Friday,87.0,69.7,79.3,90.2,69.7,80.1,1,0.378,100,0,16.67,,,25.8,71.0,9.5
2023-07-22,Saturday,85.6,70.9,78.0,85.7,70.9,78.0,0,0.0,0,0,0.0,,,11.9,64.4,9.9
2023-07-23,Sunday,86.9,69.4,78.9,87.9,69.4,79.4,0,0.0,0,0,0.0,,,12.6,39.0,9.9
2023-07-24,Monday,84.6,73.0,78.9,89.1,73.0,80.4,1,0.046,100,0,4.17,,,11.4,71.7,9.9
2023-07-25,Tuesday,88.6,73.4,79.4,96.6,73.4,81.6,1,0.002,100,0,4.17,,,9.9,79.0,9.9
2023-07-26,Wednesday,88.8,69.4,79.4,95.7,69.4,82.4,0,0.0,0,0,0.0,,,14.3,30.6,9.7
2023-07-27,Thursday,96.0,78.7,84.8,104.6,78.7,89.1,1,0.006,100,0,4.17,,,18.7,66.0,9.7
2023-07-28,Friday,94.9,78.3,85.9,107.9,78.3,92.6,1,0.093,100,0,12.5,,,15.2,61.3,9.7
2023-07-29,Saturday,96.0,74.6,81.6,107.0,74.6,84.8,1,0.476,100,0,4.17,,,29.2,74.0,9.9
2023-07-30,Sunday,85.7,72.5,79.2,85.1,72.5,79.0,0,0.0,0,0,0.0,,,13.4,48.7,9.9
2023-07-31,Monday,84.7,70.4,77.3,84.8,70.4,77.3,1,0.369,100,0,8.33,,,13.6,60.3,9.7
2023-08-01,Tuesday,80.6,67.3,74.2,80.9,67.3,74.2,0,0.0,0,0,0.0,,,12.4,45.2,9.9
2023-08-02,Wednesday,81.8,67.2,74.6,81.5,67.2,74.6,0,0.0,0,0,0.0,,,11.1,65.2,9.8
