"queryCost","latitude","longitude","resolvedAddress","address","timezone","tzoffset","days__datetime","days__tempmax","days__tempmin","days__temp","days__feelslikemax","days__feelslikemin","days__feelslike","days__precip","days__precipprob","days__precipcover","days__preciptype__001","days__preciptype__002","days__preciptype","days__snow","days__snowdepth","days__windgust","days__windspeed","days__cloudcover","days__visibility","days__uvindex"
"","","","","","","","2013-01-15","42.4","37.6","40.8","40.9","29.2","35.6","0.715","100","62.5","rain","","","0","0","null","13.6","99.8","5.9","null"
"","","","","","","","2013-01-16","42.8","37.1","39.8","42.8","29.6","35.6","0.412","100","54.17","rain","","","0","0","19.5","15.9","99.3","8.1","null"
"","","","","","","","2013-01-17","44.6","40.8","42.8","42.9","34.2","39.3","0.023","100","12.5","rain","","","0","0","17.2","12.4","97.5","9.9","null"
"","","","","","","","2013-01-18","39.4","31.7","36.3","37.1","23.8","28.9","0","0","0","","","null","0","0","31.7","19.5","30.9","9.9","null"
"","","","","","","","2013-01-19","53.6","33.7","42","53.6","23.9","35.8","0","0","0","","","null","0","0","25.3","15.9","5.4","9.9","null"
"","","","","","","","2013-01-20","60.8","38.9","47.7","60.8","32.9","43.6","0","0","0","","","null","0","0","30.1","18.5","21","9.9","null"
"","","","","","","","2013-01-21","46.3","33.3","38.4","44.1","22.6","32.1","0","0","0","","","null","0","0","28.8","18.2","64.9","9.9","null"
"","","","","","","","2013-01-22","31.9","19.6","23.3","19.1","5.2","10.2","0","0","0","","","null","0","0","38","23.9","22.7","9.9","null"
"","","","","","","","2013-01-23","26.6","15.7","22","20.2","5.2","12.7","0","0","0","","","null","0","0","19.5","14.6","59","9.9","null"
"","","","","","","","2013-01-24","28.6","19.1","23.2","16.4","4.5","12.4","0.033","100","12.5","snow","","","0.2","0.1","31","23.6","67.7","7","null"
"","","","","","","","2013-01-25","24.8","19.4","21.9","21.4","8.2","13.9","0.021","100","8.33","snow","","","0","0.1","17.2","11.1","92.3","9.1","null"
"","","","","","","","2013-01-26","35.2","24.3","29.7","28.6","17.2","24.2","0","0","0","","","null","0","0.1","17.2","10.4","96.7","9.8","null"
"","","","","","","","2013-01-27","37.7","27.9","31.8","33","19.1","26","0","0","0","","","null","0","0","null","9.8","73.3","9.9","null"
"","","","","","","","2013-01-28","44.3","33.1","37.9","42.6","24.8","31.6","0.13","100","25","rain","snow","","0","0","21.9","14.4","90.4","6.9","null"
"","","","","","","","2013-01-29","69.5","42.4","52.6","69.5","37.7","51.2","0","0","0","","","null","0","0","null","11.3","73","9.1","null"
"","","","","","","","2013-01-30","69.9","52","59.1","69.9","52","59.1","0.781","100","12.5","rain","","","0","0","32.2","21.6","92.6","9.5","null"
"","","","","","","","2013-01-31","64.6","33.4","46.7","64.6","24.8","40.7","0.359","100","50","rain","","","0","0","38.8","24.7","62.7","9.4","null"
"","","","","","","","2013-02-01","35.4","21.4","29.2","31.7","10.3","19.3","0.011","100","4.17","rain","snow","","0","0","38.1","23","67.2","9.3","null"
"","","","","","","","2013-02-02","32","19.1","25.5","28.2","9.2","18.4","0.022","100","8.33","rain","snow","","0","0","21.7","13.7","73.1","8.7","null"
"","","","","","","","2013-02-03","35.1","26","31.4","33.7","20.9","27.7","0","0","0","","","null","0","0","31.1","12.9","95.6","8.4","null"
"","","","","","","","2013-02-04","37.2","26.2","32.4","37.2","19.1","26.1","0","0","0","","","null","0","0","26.6","15","85.4","9.9","null"
"","","","","","","","2013-02-05","42.4","33.8","37.7","38.8","27.9","34.3","0","0","0","","","null","0","0","null","6.8","93.5","9.8","null"
"","","","","","","","2013-02-06","47.9","34.9","40.1","42.2","28.6","35.9","0","0","0","","","null","0","0","26.3","19.2","48.5","9.6","null"
"","","","","","","","2013-02-07","41","31.6","36.4","36","27.1","32.7","0","0","0","","","null","0","0","null","14.5","87.9","9.9","null"
"","","","","","","","2013-02-08","44.1","33.8","38.8","37.7","27","31.6","0.208","100","37.5","rain","snow","","0","0","35.8","21.1","98.3","8.6","null"
"","","","","","","","2013-02-09","42.3","30.5","36.1","35.9","16.6","26.1","0.074","100","20.83","rain","snow","","0","0","41.8","29.5","35.3","9.9","null"
"","","","","","","","2013-02-10","44.7","26.3","35.9","39.8","22.6","31.7","0","0","0","","","null","0","0","null","11.3","59.2","9.9","null"
"","","","","","","","2013-02-11","53.7","37.6","45","53.7","31.4","41.7","0.279","100","25","rain","","","0","0","23","15.8","91.4","6.9","null"
"","","","","","","","2013-02-12","57.4","42.4","50","57.4","38.1","47.9","0","0","0","","","null","0","0","27","15.9","44.4","9.9","null"
"","","","","","","","2013-02-13","47.9","35.1","39.7","45.9","27.6","35","0.157","100","25","rain","snow","","0","0","null","12.4","84.6","8.4","null"
"","","","","","","","2013-02-14","48.5","35.1","41.4","47.6","29.9","37.7","0","0","0","","","null","0","0","18.3","13.7","26.3","9","null"
"","","","","","","","2013-02-15","59","35.5","44.7","59","30.3","41.1","0.048","100","8.33","rain","","","0","0","34.8","18.2","51.9","9.6","null"
"","","","","","","","2013-02-16","39.4","33.9","37.6","38.9","24.1","31.7","0.058","100","12.5","rain","","","0","0","28.5","22.4","96.5","9.8","null"
"","","","","","","","2013-02-17","33.7","26.2","29.8","23","13.1","18.3","0","0","0","","","null","0","0","37.1","24.1","51.4","9.9","null"
"","","","","","","","2013-02-18","42.3","22.8","32.1","36.3","13.9","25","0","0","0","","","null","0","0","27.5","14.4","36.1","9.9","null"
"","","","","","","","2013-02-19","46.6","37.1","41.4","41.9","29.4","34.6","0.072","100","16.67","rain","","","0","0","28.4","21.6","82","9.7","null"
"","","","","","","","2013-02-20","39.5","26.7","35.2","33.2","15.3","25.4","0","0","0","","","null","0","0","34.4","24.8","47.1","9.9","null"
"","","","","","","","2013-02-21","39.4","25.9","32","31.7","13.8","22.7","0","0","0","","","null","0","0","29.5","18.3","39.1","9.9","null"
"","","","","","","","2013-02-22","33.8","31.9","33.2","33.4","24.7","27.8","0.052","100","12.5","rain","snow","","0","0","null","12.5","98","9.1","null"
"","","","","","","","2013-02-23","46.2","33.8","39.8","44.9","28.7","36","0.097","100","37.5","rain","snow","","0","0","18.3","9.1","100","5.4","null"
"","","","","","","","2013-02-24","53.5","35.6","44.7","53.5","26.5","39.5","0.004","100","8.33","rain","","","0","0","40.6","31.6","55.2","9.2","null"
"","","","","","","","2013-02-25","47.9","30","38.9","47.9","24","35","0","0","0","","","null","0","0","null","14.9","47.8","9.9","null"
"","","","","","","","2013-02-26","46.2","33.1","39.5","42.5","26.3","34","0.603","100","50","rain","","","0","0","30.7","20.5","88.7","7.8","null"
"","","","","","","","2013-02-27","57","42.4","49.1","57","36","46.9","0.022","100","12.5","rain","","","0","0","21.9","11.5","92.6","8.5","null"
"","","","","","","","2013-02-28","48.4","42.4","44.9","45.3","35.8","39.9","0.012","100","4.17","rain","","","0","0","24","18.2","96.4","9.9","null"
"","","","","","","","2013-03-01","46.1","38.9","42.9","40.7","31.2","36.1","0","0","0","","","null","0","0","24.2","18.2","99.4","9.9","null"
"","","","","","","","2013-03-02","37.6","31.9","35.5","30.3","22.3","27.1","0","0","0","","","null","0","0","24.2","17.9","75.4","9.9","null"
"","","","","","","","2013-03-03","42.3","30","35.4","35.1","20.4","26.7","0","0","0","","","null","0","0","30.8","20.5","64.9","9.9","null"
"","","","","","","","2013-03-04","44.6","29.9","36.4","37.7","18.6","27.9","0","0","0","","","null","0","0","31.8","22.8","27.4","9.9","null"
"","","","","","","","2013-03-05","51.2","33.1","41.4","51.2","27.9","36.7","0","0","0","","","null","0","0","21.9","16.8","76.2","9.9","null"
"","","","","","","","2013-03-06","39.4","33.9","37","32.2","22.4","26.8","1.014","100","79.17","rain","snow","","0.1","0.1","47.7","32.4","93.7","5.8","null"
"","","","","","","","2013-03-07","51.3","37.5","43.8","51.3","29.4","37.1","0.005","100","8.33","rain","","","0","0","35.5","25","62.3","9.9","null"
"","","","","","","","2013-03-08","51.2","37.6","43.8","51.2","28","36.1","0.011","100","16.67","rain","","","0","0","39.7","32.6","63.8","9.9","null"
"","","","","","","","2013-03-09","62.1","35.3","47.7","62.1","27.2","44.6","0","0","0","","","null","0","0","16.1","11.5","12.5","9.9","null"
"","","","","","","","2013-03-10","62.2","36.8","48.9","62.2","36.8","48.2","0","0","0","","","null","0","0","42.5","23.2","46.1","9.9","null"
"","","","","","","","2013-03-11","60.5","44.5","51.5","60.5","39.3","49.4","0","0","0","","","null","0","0","16.1","13.7","91.7","9.8","null"
"","","","","","","","2013-03-12","58.9","44.6","54.8","58.9","38.8","53.7","0.802","100","33.33","rain","","","0","0","27.9","19.4","75.7","9","null"
"","","","","","","","2013-03-13","51.7","37.2","43.9","51.7","29.4","39.6","0","0","0","","","null","0","0","31.6","21.5","66.1","9.9","null"
"","","","","","","","2013-03-14","46.6","33.8","39.4","39.6","23.3","31.2","0.005","100","16.67","rain","","","0","0","39.1","24.2","37.9","9.9","null"
"","","","","","","","2013-03-15","57.4","33.2","45.4","57.4","27.9","43.1","0","0","0","","","null","0","0","29.5","18","63.2","9.9","null"
"","","","","","","","2013-03-16","59","42.7","49.3","59","37.4","47.4","0.023","100","8.33","rain","","","0","0","null","14.8","89.7","9.7","null"
"","","","","","","","2013-03-17","42.8","36.9","40.1","41.1","30.4","35.4","0","0","0","","","null","0","0","null","15.6","75","9.7","null"
"","","","","","","","2013-03-18","39.3","33.4","37.9","37.6","27","32.3","0.301","100","33.33","rain","","","0","0","18.3","13.6","98.8","7.3","null"
"","","","","","","","2013-03-19","60.3","38.9","47.5","60.3","32.7","46.1","0","0","0","","","null","0","0","37.6","21.8","65.4","9.9","null"
"","","","","","","","2013-03-20","53.2","38.8","46.7","53.2","32.2","42.6","0","0","0","","","null","0","0","39.6","22.4","42.9","9.9","null"
"","","","","","","","2013-03-21","42.9","30.4","36.3","35.6","22.1","26.8","0","0","0","","","null","0","0","30.3","22.4","78","9.9","null"
"","","","","","","","2013-03-22","48.4","28.1","37.9","42.9","20.6","31.1","0","0","0","","","null","0","0","30","18.1","33.1","9.9","null"
"","","","","","","","2013-03-23","55.2","33.4","43.5","55.2","28.3","40.2","0","0","0","","","null","0","0","25.2","16.1","30.2","9.9","null"
"","","","","","","","2013-03-24","44.1","34.9","39.3","41.6","29.3","34.7","0.032","100","8.33","rain","snow","","0.1","0.1","null","13.6","88.9","9.4","null"
"","","","","","","","2013-03-25","39","33.4","36.2","34","25.5","30.1","0.523","100","79.17","rain","snow","","0.3","0.4","null","11.2","99.3","6.2","null"
"","","","","","","","2013-03-26","49.8","35.5","42.9","46.9","29.9","38","0","0","0","","","null","0","0.1","25.3","13.6","75.7","9.9","null"
"","","","","","","","2013-03-27","51.3","39.3","45","51.3","33.1","39.4","0.011","100","4.17","rain","","","0","0","30.3","20.7","64.2","9.9","null"
"","","","","","","","2013-03-28","48.4","39.2","44.5","43.4","32.7","38.8","0","0","0","","","null","0","0","29.1","19.4","83.8","9.9","null"
"","","","","","","","2013-03-29","56.9","42.6","49.3","56.9","37.3","46.9","0","0","0","","","null","0","0","27.2","22.4","79.6","9.9","null"
"","","","","","","","2013-03-30","60.4","40.6","50.5","60.4","36.8","49.8","0","0","0","","","null","0","0","20.8","9.1","59.4","9.9","null"
"","","","","","","","2013-03-31","55.3","45.9","50","55.3","42.9","49.2","0.023","100","8.33","rain","","","0","0","24.2","12.3","92.7","9.4","null"
"","","","","","","","2013-04-01","66","44","51.8","66","39.5","50.2","0.006","100","8.33","rain","","","0","0","34.3","24","55.8","7.8","null"
"","","","","","","","2013-04-02","51.3","38.8","44.6","51.3","32.7","39.5","0.001","100","4.17","rain","","","0","0","29.7","19.5","16.9","9.9","null"
"","","","","","","","2013-04-03","53.1","35.1","43.6","53.1","30.2","39.1","0.007","100","8.33","rain","","","0","0","35.2","22.8","19.8","9.9","null"
"","","","","","","","2013-04-04","50","31.6","40.6","50","26","36.6","0.031","100","12.5","rain","","","0","0","null","12.8","69.6","9.9","null"
"","","","","","","","2013-04-05","65.9","39","51.3","65.9","33.8","49.3","0.232","100","29.17","rain","","","0","0","24.1","15.9","54.1","9.1","null"
"","","","","","","","2013-04-06","56.9","39.2","48.2","56.9","31","44.7","0","0","0","","","null","0","0","19.5","18.1","23.9","9.9","null"
"","","","","","","","2013-04-07","71.2","42.2","54.9","71.2","35.9","52.2","0","0","0","","","null","0","0","31.6","20.6","69","9.9","null"
"","","","","","","","2013-04-08","78.9","53.1","65.8","78.9","53.1","65.8","0","0","0","","","null","0","0","null","12.8","68.3","9.9","null"
"","","","","","","","2013-04-09","84.1","60.5","72.9","82.4","60.5","72.5","0","0","0","","","null","0","0","20.8","13.7","70.7","9.9","null"
"","","","","","","","2013-04-10","89.7","64.3","77","87.1","64.3","76.2","0","0","0","","","null","0","0","22.8","16.7","66.3","9.9","null"
"","","","","","","","2013-04-11","84.4","58.8","72.8","83.5","58.8","72.7","0","0","0","","","null","0","0","31.7","21","82.2","9.9","null"
"","","","","","","","2013-04-12","73.7","53.6","61.6","73.7","53.6","61.6","0.753","100","29.17","rain","","","0","0","31.1","14.6","92.9","7.7","null"
"","","","","","","","2013-04-13","69.8","51","59","69.8","51","59","0","0","0","","","null","0","0","30.9","20.5","42.1","9.8","null"
"","","","","","","","2013-04-14","67.9","47.9","58.8","67.9","47","58.7","0","0","0","","","null","0","0","20.8","15.5","45.7","9.9","null"
"","","","","","","","2013-04-15","62.5","56.9","59.5","62.5","56.9","59.5","0","0","0","","","null","0","0","17.2","11.2","96.5","9.9","null"
"","","","","","","","2013-04-16","73.7","55.4","63.8","73.7","55.4","63.8","0","0","0","","","null","0","0","19.5","17.1","81.3","9.9","null"
"","","","","","","","2013-04-17","80.1","61.9","67.9","80.8","61.9","67.9","0.004","100","4.17","rain","","","0","0","null","18","89.3","9.7","null"
"","","","","","","","2013-04-18","77","60.8","67.2","77","60.8","67.2","0.06","100","25","rain","","","0","0","25.3","15","86.5","9.1","null"
"","","","","","","","2013-04-19","77.1","55.6","68.8","77.1","55.6","68.8","0.746","100","20.83","rain","","","0","0","53","20.8","84.5","8.8","null"
"","","","","","","","2013-04-20","60.8","48","54.6","60.8","41.7","54.1","0.632","100","25","rain","","","0","0","26.1","19.3","59.5","9.9","null"
"","","","","","","","2013-04-21","55.5","42.2","48.8","55.5","36","45.5","0.006","100","4.17","rain","","","0","0","17.2","15.7","66","9.9","null"
"","","","","","","","2013-04-22","55.6","40.6","49.2","55.6","36","47.1","0","0","0","","","null","0","0","23","14.7","86.1","9.9","null"
"","","","","","","","2013-04-23","62.5","48","53","62.5","43.1","50.9","0","0","0","","","null","0","0","null","13.5","74.4","9.9","null"
"","","","","","","","2013-04-24","78.4","48","62.7","78.4","45.1","62.2","0","0","0","","","null","0","0","33.4","21.4","65.8","9.9","null"
"","","","","","","","2013-04-25","66","46.6","56.7","66","41.4","55.8","0.011","100","4.17","rain","","","0","0","37.9","27.2","46.4","9.9","null"
"","","","","","","","2013-04-26","67.9","46.4","58","67.9","42.1","57.6","0","0","0","","","null","0","0","18.3","9","48.1","9.9","null"
"","","","","","","","2013-04-27","72.9","49.8","60.8","72.9","47.7","60.7","0","0","0","","","null","0","0","null","10.1","58.7","9.9","null"
"","","","","","","","2013-04-28","67.9","51.4","59.1","67.9","51.4","59.1","0","0","0","","","null","0","0","null","14.7","74.8","9.9","null"
"","","","","","","","2013-04-29","62.1","53.6","57.6","62.1","53.6","57.6","0.237","100","58.33","rain","","","0","0","23","15.5","100","7.9","null"
"","","","","","","","2013-04-30","61.9","55.6","58.2","61.9","55.6","58.2","0.022","100","8.33","rain","","","0","0","null","14.4","99.9","7","null"
"","","","","","","","2013-05-01","69.6","49.7","59.8","69.6","45.7","59.5","0","0","0","","","null","0","0","20.8","14.7","32.4","9.9","null"
"","","","","","","","2013-05-02","66.4","48","57.6","66.4","45.2","57.1","0","0","0","","","null","0","0","18.3","12.7","43.2","9.9","null"
"","","","","","","","2013-05-03","66.2","50.7","57.5","66.2","50.7","57.5","0","0","0","","","null","0","0","23","14.8","78.9","9.9","null"
"","","","","","","","2013-05-04","67.7","49.5","57.4","67.7","46.8","57.1","0","0","0","","","null","0","0","24.2","16.6","85","9.9","null"
"","","","","","","","2013-05-05","62.5","46.4","54.5","62.5","42.9","53.1","0","0","0","","","null","0","0","23.7","16.8","72.5","9.8","null"
"","","","","","","","2013-05-06","64.1","51.6","56.7","64.1","51.6","56.7","0.001","100","4.17","rain","","","0","0","20.8","15.7","97.2","8.7","null"
"","","","","","","","2013-05-07","64.5","60.1","62.1","64.5","60.1","62.1","0.506","100","45.83","rain","","","0","0","23","15.4","99.9","7.4","null"
"","","","","","","","2013-05-08","71.5","58.7","62.3","71.5","58.7","62.3","0.074","100","25","rain","","","0","0","31.1","13.1","89.7","9.7","null"
"","","","","","","","2013-05-09","73.4","56.8","63.5","73.4","56.8","63.5","0.059","100","16.67","rain","","","0","0","null","10.9","82.9","9.4","null"
"","","","","","","","2013-05-10","81","57.1","69.8","81.1","57.1","69.8","0.026","100","4.17","rain","","","0","0","19.9","13.3","73.7","8.6","null"
"","","","","","","","2013-05-11","78.5","64.1","68.8","78.5","64.1","68.8","0.537","100","37.5","rain","","","0","0","34.4","12.2","93.5","9.6","null"
"","","","","","","","2013-05-12","66.1","55.4","62","66.1","55.4","62","0.003","100","8.33","rain","","","0","0","31.3","23.5","58.3","9.9","null"
"","","","","","","","2013-05-13","60.7","47.3","54.5","60.7","45.3","53.9","0.005","100","4.17","rain","","","0","0","31.6","18.1","62","9.9","null"
"","","","","","","","2013-05-14","65.6","42.3","54.7","65.6","38.9","53.7","0","0","0","","","null","0","0","18.3","10.8","65.8","9.9","null"
"","","","","","","","2013-05-15","84.5","57","68.5","84.1","57","68.5","0","0","0","","","null","0","0","28.9","17.5","76.4","9.9","null"
"","","","","","","","2013-05-16","83.7","66.3","75.5","82.8","66.3","75.4","0","0","0","","","null","0","0","27.1","17.1","82","9.9","null"
"","","","","","","","2013-05-17","82.1","63.5","73.6","80.6","63.5","73.4","0","0","0","","","null","0","0","16.1","14.6","57.4","9.9","null"
"","","","","","","","2013-05-18","67.6","60.7","64","67.6","60.7","64","0.059","100","8.33","rain","","","0","0","null","12","99.1","9.8","null"
"","","","","","","","2013-05-19","75.3","60.7","66.8","75.3","60.7","66.8","0.022","100","12.5","rain","","","0","0","null","9.1","96.1","6.8","null"
"","","","","","","","2013-05-20","80.7","65.9","72.4","82.5","65.9","72.9","0","0","0","","","null","0","0","null","10.8","82.4","9.2","null"
"","","","","","","","2013-05-21","80.8","69.2","74.1","84","69.2","74.7","0","0","0","","","null","0","0","null","13.2","78.7","9.8","null"
"","","","","","","","2013-05-22","84.6","71","77.4","89.2","71","78.9","0","0","0","","","null","0","0","18.3","12.5","84.1","8.7","null"
"","","","","","","","2013-05-23","82","70.9","74.7","84.2","70.9","75","0.032","100","8.33","rain","","","0","0","34.4","15.8","91.7","9.9","null"
"","","","","","","","2013-05-24","66.3","51.8","59.4","66.3","51.8","59.4","0.175","100","20.83","rain","","","0","0","37.6","24.2","95.9","9.9","null"
"","","","","","","","2013-05-25","67.7","46.4","57","67.7","40.1","55","0","0","0","","","null","0","0","33.9","22.2","32.1","9.9","null"
"","","","","","","","2013-05-26","73.6","51.7","63.1","73.6","51.7","63.1","0","0","0","","","null","0","0","24","17","29.3","9.9","null"
"","","","","","","","2013-05-27","71.6","53.3","64.6","71.6","53.3","64.6","0","0","0","","","null","0","0","16.1","7.9","78.8","9.9","null"
"","","","","","","","2013-05-28","84","62.1","70.2","85.5","62.1","70.5","1.309","100","8.33","rain","","","0","0","36.9","13.2","91.1","9.6","null"
"","","","","","","","2013-05-29","89.2","69.3","77.9","90.4","69.3","78.5","0.021","100","8.33","rain","","","0","0","70.2","12.2","68.9","9.8","null"
"","","","","","","","2013-05-30","89.3","69.7","79.5","93.2","69.7","80.8","0","0","0","","","null","0","0","16.1","13.7","38.1","9.9","null"
"","","","","","","","2013-05-31","89.6","69.5","80","90.9","69.5","80.5","0","0","0","","","null","0","0","26.4","18.7","30.7","9.9","null"
"","","","","","","","2013-06-01","91.1","71.3","81.5","94.3","71.3","82.8","0","0","0","","","null","0","0","21.9","14.6","26.6","9.9","null"
"","","","","","","","2013-06-02","84.5","73","79.1","87.9","73","80.3","0.156","100","16.67","rain","","","0","0","33","20.6","67","9.9","null"
"","","","","","","","2013-06-03","82","69.3","74.6","83.6","69.3","74.8","0.388","100","33.33","rain","","","0","0","35.6","20","89.9","8.9","null"
"","","","","","","","2013-06-04","78.2","62.5","70.3","78.2","62.5","70.3","0","0","0","","","null","0","0","20.8","13.5","38.7","9.9","null"
"","","","","","","","2013-06-05","80","58.3","71.1","80","58.3","71.1","0.004","100","4.17","rain","","","0","0","null","12.2","68","9.9","null"
"","","","","","","","2013-06-06","75.3","63.7","69.4","75.3","63.7","69.4","0.369","100","25","rain","","","0","0","21.9","14.7","91.8","9.3","null"
"","","","","","","","2013-06-07","72.9","67.9","70.5","72.9","67.9","70.5","2.12","100","100","rain","","","0","0","23","17.8","98.8","5.6","null"
"","","","","","","","2013-06-08","80.6","67.8","73.2","81.5","67.8","73.3","0.001","100","4.17","rain","","","0","0","null","11.2","60.2","9.8","null"
"","","","","","","","2013-06-09","82","67.6","74.9","85.6","67.6","75.4","0.011","100","4.17","rain","","","0","0","null","11","83","9.4","null"
"","","","","","","","2013-06-10","80.2","71","74.5","84.6","71","75","2.626","100","50","rain","","","0","0","35.6","16.7","95.8","8.4","null"
"","","","","","","","2013-06-11","83.9","67.9","76.4","84.4","67.9","76.7","0","0","0","","","null","0","0","25.3","17.3","74.9","9.9","null"
"","","","","","","","2013-06-12","89.7","70.8","80.6","90.5","70.8","81.4","0","0","0","","","null","0","0","20.8","14.6","75.1","9.9","null"
"","","","","","","","2013-06-13","89.2","71.5","78","90.9","71.5","78.6","0.018","100","4.17","rain","","","0","0","38.8","23.8","79.3","9.5","null"
"","","","","","","","2013-06-14","80.1","62.1","71.5","80","62.1","71.5","0.023","100","12.5","rain","","","0","0","32.5","22.4","68.5","9.8","null"
"","","","","","","","2013-06-15","84.3","65.6","76","82.8","65.6","75.7","0","0","0","","","null","0","0","20.6","13.6","28.2","9.9","null"
"","","","","","","","2013-06-16","84.5","69.2","77","85.6","69.2","77.4","0","0","0","","","null","0","0","27.2","16.9","81","9.9","null"
"","","","","","","","2013-06-17","84.6","73.3","78.8","88.7","73.3","80.1","0.006","100","8.33","rain","","","0","0","null","13.4","85.1","9.8","null"
"","","","","","","","2013-06-18","78.1","67.5","73.6","78.1","67.5","73.6","0.21","100","20.83","rain","","","0","0","null","12.4","88.1","9","null"
"","","","","","","","2013-06-19","78","67.5","71.6","78","67.5","71.6","0","0","0","","","null","0","0","18.3","12.3","79.6","9.8","null"
"","","","","","","","2013-06-20","78.9","65.4","72.2","78.9","65.4","72.2","0","0","0","","","null","0","0","18.3","10.2","63","9.9","null"
"","","","","","","","2013-06-21","82.5","63.2","73.5","81.5","63.2","73.2","0","0","0","","","null","0","0","null","8.9","30.2","9.9","null"
"","","","","","","","2013-06-22","85.9","65.9","76.3","87.5","65.9","77","0","0","0","","","null","0","0","null","14.6","51.6","9.9","null"
"","","","","","","","2013-06-23","84","71.7","76.9","89.5","71.7","78.2","0.443","100","16.67","rain","","","0","0","null","12.4","80.1","9.2","null"
"","","","","","","","2013-06-24","89.2","73","79.4","97.6","73","81.8","0.017","100","8.33","rain","","","0","0","27.5","13.3","62.7","9.8","null"
"","","","","","","","2013-06-25","92.9","72.6","82.5","97.6","72.6","85.2","0","0","0","","","null","0","0","17.2","13.5","47.5","9.9","null"
"","","","","","","","2013-06-26","91.5","73","80.5","97.5","73","82.9","0.011","100","4.17","rain","","","0","0","37.7","15.5","76.5","9.8","null"
"","","","","","","","2013-06-27","83.8","71.4","76","89.3","71.4","77","0.248","100","16.67","rain","","","0","0","24.2","15.4","87.1","9.2","null"
"","","","","","","","2013-06-28","87.4","70.4","76.5","93.7","70.4","77.7","2.69","100","25","rain","","","0","0","51.2","20.9","74.1","8.9","null"
"","","","","","","","2013-06-29","87.4","69.6","79","88.9","69.6","79.7","0","0","0","","","null","0","0","20.8","14.1","44.7","9.6","null"
"","","","","","","","2013-06-30","87.3","75.6","79.8","95.2","75.6","82.5","0.308","100","20.83","rain","","","0","0","null","13.5","82.3","9","null"
"","","","","","","","2013-07-01","84","73.4","77.9","89.4","73.4","79.3","0.581","100","20.83","rain","","","0","0","16.1","13.5","90.1","9.6","null"
"","","","","","","","2013-07-02","82.2","75","77.9","87","75","78.6","0.16","100","12.5","rain","","","0","0","24.2","19.3","96.5","9.7","null"
"","","","","","","","2013-07-03","87.2","73.3","79","96.7","73.3","81.8","0.144","100","20.83","rain","","","0","0","18.3","14.7","91.7","9.7","null"
"","","","","","","","2013-07-04","89.2","75.3","81.5","95.8","75.3","84.9","0","0","0","","","null","0","0","19.5","15.8","72.7","9.9","null"
"","","","","","","","2013-07-05","89.2","75.2","82.5","95.7","75.2","86.3","0","0","0","","","null","0","0","23","15.7","56.7","9.9","null"
"","","","","","","","2013-07-06","91.6","78","84.3","100.3","78","89","0","0","0","","","null","0","0","21.9","15","33.7","9.9","null"
"","","","","","","","2013-07-07","91.1","74.8","82","98.6","74.8","85.7","0.044","100","12.5","rain","","","0","0","32.9","18.9","53","9.8","null"
"","","","","","","","2013-07-08","87.3","73.4","79.4","90","73.4","80.3","0.041","100","12.5","rain","","","0","0","23","10.9","76.5","9.7","null"
