"queryCost","latitude","longitude","resolvedAddress","address","timezone","tzoffset","days__datetime","days__tempmax","days__tempmin","days__temp","days__feelslikemax","days__feelslikemin","days__feelslike","days__precip","days__precipprob","days__precipcover","days__preciptype__001","days__preciptype__002","days__preciptype","days__snow","days__snowdepth","days__windgust","days__windspeed","days__cloudcover","days__visibility","days__uvindex"
"","","","","","","","2020-05-02","71.8","51.9","61.4","71.8","51.9","61.4","0","0","0","","","null","0","0","20.8","16.2","30.2","9.9","9"
"","","","","","","","2020-05-03","76.9","60.1","65.4","76.9","60.1","65.4","0.403","100","16.67","rain","","","0","0","25.3","13.3","71.7","9.4","4"
"","","","","","","","2020-05-04","74.8","57.8","66.6","74.8","57.8","66.6","0.613","100","12.5","rain","","","0","0","42.8","27.9","50.3","9.4","8"
"","","","","","","","2020-05-05","57.7","48.8","54.1","57.7","46.4","53.8","0.177","100","16.67","rain","","","0","0","null","14.9","81","9.4","2"
"","","","","","","","2020-05-06","56.9","47.8","52.1","56.9","41.7","50.9","0.066","100","29.17","rain","","","0","0","26.5","16.8","79","8.3","2"
"","","","","","","","2020-05-07","67.9","44.6","56","67.9","40.7","54.3","0.019","100","16.67","rain","","","0","0","33.3","15.4","33.9","9.9","8"
"","","","","","","","2020-05-08","67.9","44.1","57.1","67.9","34.9","56.3","0.129","100","20.83","rain","","","0","0","43.2","24.9","62.9","9.8","2"
"","","","","","","","2020-05-09","51","37","44.2","51","28.9","38.4","0","0","0","","","null","0","0","40","25.4","40.6","9.9","5"
"","","","","","","","2020-05-10","64.9","37.6","52","64.9","32.3","50.3","0","0","0","","","null","0","0","24.8","18.9","22.4","9.9","8"
"","","","","","","","2020-05-11","61.8","48.7","54.7","61.8","43.8","54.3","0.019","100","8.33","rain","","","0","0","35.1","24.2","73.8","9.9","4"
"","","","","","","","2020-05-12","62.8","43.7","53.2","62.8","38.9","51.4","0","0","0","","","null","0","0","28.6","16.4","62.9","9.9","5"
"","","","","","","","2020-05-13","69.9","45","57.8","69.9","42.7","57.5","0","0","0","","","null","0","0","19.8","10.3","28.4","9.9","8"
"","","","","","","","2020-05-14","70.1","51.4","60.9","70.1","51.4","60.9","0.022","100","8.33","rain","","","0","0","19.7","12.2","62","9.8","4"
"","","","","","","","2020-05-15","84.8","62.1","73.1","84.1","62.1","73","0.001","100","4.17","rain","","","0","0","29.4","20.1","53","9.9","8"
"","","","","","","","2020-05-16","82.8","65.8","74","81.5","65.8","73.9","0","0","0","","","null","0","0","18.3","12.6","55.3","9.9","7"
"","","","","","","","2020-05-17","67.9","60.7","64.3","67.9","60.7","64.3","0","0","0","","","null","0","0","null","12.2","71.1","9.9","1"
"","","","","","","","2020-05-18","67.8","56.8","61.9","67.8","56.8","61.9","0","0","0","","","null","0","0","25.3","17.3","96.6","9","1"
"","","","","","","","2020-05-19","68.9","56.7","61.9","68.9","56.7","61.9","0","0","0","","","null","0","0","37.9","25.1","62.5","9.9","6"
"","","","","","","","2020-05-20","63.8","52.9","57.1","63.8","52.9","57.1","0","0","0","","","null","0","0","29.4","21.1","83.1","9.9","3"
"","","","","","","","2020-05-21","71","50.9","60.6","71","50.9","60.6","0","0","0","","","null","0","0","21.9","16.2","86.3","9.9","3"
"","","","","","","","2020-05-22","76.9","60","67.1","76.9","60","67.1","0.547","100","45.83","rain","","","0","0","null","12.1","83.7","8.1","2"
"","","","","","","","2020-05-23","82.8","63.8","73","83.2","63.8","73.1","0.305","100","20.83","rain","","","0","0","20.7","14.2","61.5","9.7","6"
"","","","","","","","2020-05-24","71.5","60","64.5","71.5","60","64.5","0","0","0","","","null","0","0","17.2","13","94.2","9.8","2"
"","","","","","","","2020-05-25","77.7","61.8","67.5","77.7","61.8","67.5","0","0","0","","","null","0","0","null","8.7","67.8","9.9","2"
"","","","","","","","2020-05-26","78.9","61.3","70.1","78.9","61.3","70.1","0","0","0","","","null","0","0","null","10","53.8","9.8","6"
"","","","","","","","2020-05-27","79.9","65.4","72","79.9","65.4","72","0","0","0","","","null","0","0","null","10.9","67.3","9.8","2"
"","","","","","","","2020-05-28","79","71.7","74.9","79","71.7","74.9","0.08","100","29.17","rain","","","0","0","20.8","15.9","84.4","9.2","2"
"","","","","","","","2020-05-29","85.7","73.9","78.8","91.3","73.9","80.5","0","0","0","","","null","0","0","24.2","18.8","75.5","9.4","3"
"","","","","","","","2020-05-30","83","68.9","75.7","81.3","68.9","75.3","0.011","100","4.17","rain","","","0","0","31.1","20.3","49.2","9.9","9"
"","","","","","","","2020-05-31","74.7","60.7","68.8","74.7","60.7","68.8","0","0","0","","","null","0","0","25.8","18","36.8","9.9","7"
"","","","","","","","2020-06-01","74.8","55.3","65.4","74.8","55.3","65.4","0","0","0","","","null","0","0","19.7","13.1","36","9.9","8"
"","","","","","","","2020-06-02","76.9","57.4","66.7","76.9","57.4","66.7","0","0","0","","","null","0","0","null","13.5","69.2","9.9","3"
"","","","","","","","2020-06-03","91.9","67.7","79.9","93.5","67.7","80.6","0","0","0","","","null","0","0","26.4","17.7","64.2","9.9","4"
"","","","","","","","2020-06-04","91.1","73.2","81.6","94.9","73.2","82.9","0.403","100","12.5","rain","","","0","0","49.4","12.6","51.2","9.7","6"
"","","","","","","","2020-06-05","87.1","70.8","76.6","92.7","70.8","78.2","1.433","100","29.17","rain","","","0","0","17.3","15","64.4","9.6","3"
"","","","","","","","2020-06-06","90.9","71.8","80.9","94.8","71.8","82.3","0.001","100","4.17","rain","","","0","0","23","15.9","57.8","9.9","5"
"","","","","","","","2020-06-07","80.8","67.7","75.7","80.4","67.7","75.6","0.001","100","4.17","rain","","","0","0","19.7","14.4","40.5","9.9","6"
"","","","","","","","2020-06-08","82.1","63.5","73.3","81.2","63.5","73.1","0","0","0","","","null","0","0","null","12","24.1","9.9","7"
"","","","","","","","2020-06-09","88.1","66","77.8","95.7","66","80.6","0","0","0","","","null","0","0","null","14.2","55.6","9.9","6"
"","","","","","","","2020-06-10","88.9","75.5","82.1","99.8","75.5","87","0","0","0","","","null","0","0","30.2","22.6","70.9","9.9","4"
"","","","","","","","2020-06-11","85.8","74.7","79.6","87.6","74.7","80.1","0.359","100","33.33","rain","","","0","0","28.4","16.7","79.4","9.3","4"
"","","","","","","","2020-06-12","87","69","79.2","85","69","78.5","0","0","0","","","null","0","0","19.7","12.3","40.5","9.9","7"
"","","","","","","","2020-06-13","79","64.6","72.6","79","64.6","72.6","0","0","0","","","null","0","0","18.3","14.1","34.3","9.9","7"
"","","","","","","","2020-06-14","77.8","62.7","70","77.8","62.7","70","0","0","0","","","null","0","0","17.2","14.3","56.8","9.9","7"
"","","","","","","","2020-06-15","76.8","62.4","69.8","76.8","62.4","69.8","0","0","0","","","null","0","0","24.2","15.4","67.2","9.9","6"
"","","","","","","","2020-06-16","77.8","64.7","69.9","77.8","64.7","69.9","0","0","0","","","null","0","0","23","17.4","67.3","9.9","3"
"","","","","","","","2020-06-17","71.6","64.7","68","71.6","64.7","68","0.794","100","33.33","rain","","","0","0","24.2","17.1","88.6","8.7","1"
"","","","","","","","2020-06-18","80.8","67.8","73.5","82.2","67.8","73.6","0.015","100","8.33","rain","","","0","0","null","12.2","80.1","9.2","3"
"","","","","","","","2020-06-19","82.1","68.6","74.9","84.6","68.6","75.1","0.011","100","4.17","rain","","","0","0","19.7","12.6","62.4","9.9","3"
"","","","","","","","2020-06-20","78.7","68.7","72.5","78.7","68.7","72.5","0.565","100","25","rain","","","0","0","null","9.6","52.6","9.5","1"
"","","","","","","","2020-06-21","84.5","70.5","76.3","86.7","70.5","77.3","0","0","0","","","null","0","0","null","12.2","56.6","9.4","4"
"","","","","","","","2020-06-22","88.8","70.6","77.8","95.7","70.6","79.9","0.011","100","16.67","rain","","","0","0","31","15.2","46.6","9.9","5"
"","","","","","","","2020-06-23","87.8","70.4","79","95.4","70.4","81.9","0","0","0","","","null","0","0","20.8","14.7","56.4","9.8","3"
"","","","","","","","2020-06-24","85.8","74.8","79.6","85.2","74.8","79.5","0","0","0","","","null","0","0","22","14.9","55.6","9.9","6"
"","","","","","","","2020-06-25","84.7","71.3","77.4","84.9","71.3","77.8","0","0","0","","","null","0","0","null","10","57.8","9.9","3"
"","","","","","","","2020-06-26","88.9","66.6","78.7","88.1","66.6","78.5","0","0","0","","","null","0","0","19.7","18.4","43.3","9.9","6"
"","","","","","","","2020-06-27","91.7","74.5","81.4","94.6","74.5","82.9","0.022","100","8.33","rain","","","0","0","23.9","15.5","62.3","9.8","4"
"","","","","","","","2020-06-28","89.7","75.6","82.3","93.3","75.6","84.4","0","0","0","","","null","0","0","18.3","12.2","56.1","9.9","5"
"","","","","","","","2020-06-29","91.8","75.7","83.6","91.9","75.7","84","0","0","0","","","null","0","0","21.9","16.9","50.6","9.9","5"
"","","","","","","","2020-06-30","90.8","72.7","82.2","90.1","72.7","82.4","0","0","0","","","null","0","0","null","12.7","53.4","9.9","5"
"","","","","","","","2020-07-01","86","72.7","78.6","88.9","72.7","79.6","0.125","100","16.67","rain","","","0","0","null","12.3","54.2","9.9","4"
"","","","","","","","2020-07-02","92","71.7","82.2","92.7","71.7","82.7","0","0","0","","","null","0","0","16.1","12.4","37.3","9.9","4"
"","","","","","","","2020-07-03","96","75.4","86.6","98.5","75.4","87.8","0","0","0","","","null","0","0","16.1","12.6","20.4","9.9","6"
"","","","","","","","2020-07-04","92.5","77.6","84.5","96","77.6","87.3","0.021","100","4.17","rain","","","0","0","null","11","40.9","9.7","4"
"","","","","","","","2020-07-05","92.5","75.6","83","101.7","75.6","87.2","0","0","0","","","null","0","0","19.7","15.4","44.3","8.4","4"
"","","","","","","","2020-07-06","94.7","74.7","82.4","105","74.7","85.8","0.438","100","20.83","rain","","","0","0","52.5","33.3","48.9","9.8","5"
"","","","","","","","2020-07-07","89.5","71","78.8","97.9","71","82.1","2.272","100","20.83","rain","","","0","0","32.2","21.9","64.5","9.3","3"
"","","","","","","","2020-07-08","90.8","75.4","82.7","95.9","75.4","85.1","0","0","0","","","null","0","0","null","12","31.1","9.9","5"
