"queryCost","latitude","longitude","resolvedAddress","address","timezone","tzoffset","days__datetime","days__tempmax","days__tempmin","days__temp","days__feelslikemax","days__feelslikemin","days__feelslike","days__precip","days__precipprob","days__precipcover","days__preciptype__001","days__preciptype__002","days__preciptype","days__snow","days__snowdepth","days__windgust","days__windspeed","days__cloudcover","days__visibility","days__uvindex"
"","","","","","","","2017-01-21","49.9","47","48.3","48.7","44.3","46.3","0.001","100","4.17","rain","","","0","0","null","7.7","88","6.2","null"
"","","","","","","","2017-01-22","51","46.8","48.8","51","42.9","45.6","0.136","100","25","rain","","","0","0","17.2","13.4","95.3","5.4","null"
"","","","","","","","2017-01-23","49.9","39.7","44.6","44.9","30.8","36.3","0.717","100","75","rain","","","0","0","43.7","31.6","93.3","4.2","null"
"","","","","","","","2017-01-24","48.6","38.8","43.8","43.2","29.5","36.6","0.033","100","20.83","rain","","","0","0","35.7","21.9","80","9.6","null"
"","","","","","","","2017-01-25","60.2","44.8","50.9","60.2","41","49.2","0.001","100","4.17","rain","","","0","0","32.1","15.8","19.8","9.9","null"
"","","","","","","","2017-01-26","59.8","44.7","50.9","59.8","39.1","48.8","0.074","100","20.83","rain","","","0","0","43","29.3","55.4","9.9","null"
"","","","","","","","2017-01-27","44","37.9","41.5","40","29.4","34.3","0.014","100","4.17","rain","","","0","0","30.7","20.6","72.4","9.9","null"
"","","","","","","","2017-01-28","48.6","33","39.8","45.6","27.1","34.5","0","0","0","","","null","0","0","26.8","17.7","66.5","9.9","null"
"","","","","","","","2017-01-29","46","34.7","40.1","41.9","28.5","35.8","0","0","0","","","null","0","0","null","11.9","78.5","9.9","null"
"","","","","","","","2017-01-30","38.7","31.5","34.7","32","23","27.1","0.051","100","25","rain","snow","","0","0","30.9","18.2","66","8.6","null"
"","","","","","","","2017-01-31","55.8","29.1","41.6","55.8","21.8","37.1","0","0","0","","","null","0","0","25.3","16.6","64","9.9","null"
"","","","","","","","2017-02-01","50.4","33.5","42.5","50.4","27.7","39.8","0","0","0","","","null","0","0","null","10.6","66.7","9.9","null"
"","","","","","","","2017-02-02","48.7","37","43.6","45.4","28.7","39.4","0","0","0","","","null","0","0","25","16.8","56","9.9","null"
"","","","","","","","2017-02-03","38.8","31.8","35.6","33","21","28.2","0","0","0","","","null","0","0","27.8","18.2","87.9","9.9","null"
"","","","","","","","2017-02-04","39.7","24.7","32.2","33.4","15.4","24.2","0","0","0","","","null","0","0","29","17.9","33.1","9.9","null"
"","","","","","","","2017-02-05","53.8","31.8","41.3","53.8","23.5","36.1","0","0","0","","","null","0","0","null","15.3","60.5","9.9","null"
"","","","","","","","2017-02-06","59.2","33","45.7","59.2","29","43.3","0","0","0","","","null","0","0","null","12.2","48.8","9.9","null"
"","","","","","","","2017-02-07","71","49","58.6","71","44","58.3","0","0","0","","","null","0","0","32.2","19.4","66.4","9.9","null"
"","","","","","","","2017-02-08","72.7","52.6","61.9","72.7","52.6","61.9","0.001","100","4.17","rain","","","0","0","26.4","18","60.7","9.9","null"
"","","","","","","","2017-02-09","52.8","26.8","37.4","52.8","12.9","27.4","0.17","100","41.67","rain","snow","","0","0","42","32.6","75.2","9.6","null"
"","","","","","","","2017-02-10","37.9","23.8","31.3","31","11.7","22.2","0","0","0","","","null","0","0","28.6","20.4","59.6","9.9","null"
"","","","","","","","2017-02-11","52.1","35.1","44.7","52.1","29.2","42.3","0","0","0","","","null","0","0","null","13.6","74.8","9.9","null"
"","","","","","","","2017-02-12","54.9","45.1","49","54.9","42.5","46.6","0.032","100","8.33","rain","","","0","0","36","20.2","83.4","9.7","null"
"","","","","","","","2017-02-13","46.9","35.1","41.7","39.6","27.5","33.3","0.129","100","37.5","rain","","","0","0","47.2","32.6","24.8","9.9","null"
"","","","","","","","2017-02-14","45.1","31.1","38.8","43.5","26.9","34.6","0.127","100","4.17","rain","snow","","0","0","26.4","17.1","66.8","9.9","null"
"","","","","","","","2017-02-15","51.3","37.5","42.2","51.3","31","37.7","0.058","100","12.5","rain","","","0","0","40.4","27.4","61.1","9.9","null"
"","","","","","","","2017-02-16","39.7","32.8","36","30.7","24","27.4","0.012","100","8.33","rain","snow","","0","0","31.5","20.8","50.6","9.8","null"
"","","","","","","","2017-02-17","50.1","28.6","38.2","50.1","22.5","35.3","0","0","0","","","null","0","0","null","7.6","33.4","9.9","null"
"","","","","","","","2017-02-18","65.4","32.7","48.7","65.4","28.5","47","0","0","0","","","null","0","0","21.9","11.2","45.2","9.9","null"
"","","","","","","","2017-02-19","70.9","50.5","61.5","70.9","50.5","61.5","0.011","100","4.17","rain","","","0","0","21.9","16.8","59.7","9.9","null"
"","","","","","","","2017-02-20","67.7","44.3","55.6","67.7","42","55","0","0","0","","","null","0","0","21.9","16.9","40.3","9.9","null"
"","","","","","","","2017-02-21","56.8","40.7","48.7","56.8","36.8","46.9","0","0","0","","","null","0","0","18.3","11.4","63.1","9.9","null"
"","","","","","","","2017-02-22","61.2","45.9","52.1","61.2","41.6","51","0","0","0","","","null","0","0","null","10.1","75.9","9.9","null"
"","","","","","","","2017-02-23","73.3","53.8","61.6","73.3","53.8","61.6","0","0","0","","","null","0","0","21.9","16.6","51.4","9.9","null"
"","","","","","","","2017-02-24","75.7","53.7","63.7","75.7","53.7","63.7","0","0","0","","","null","0","0","22.2","15.8","45.4","9.9","null"
"","","","","","","","2017-02-25","74.7","46.1","60.5","74.7","38","59.9","0.181","100","8.33","rain","","","0","0","35.6","22.4","56.2","9.8","null"
"","","","","","","","2017-02-26","48.7","35.8","42.2","46.2","27.2","36.3","0","0","0","","","null","0","0","30.7","20.3","40.2","9.9","null"
"","","","","","","","2017-02-27","55","36.6","46.3","55","32.7","44.7","0","0","0","","","null","0","0","null","12.5","62.8","9.9","null"
"","","","","","","","2017-02-28","66.9","46.4","56.4","66.9","43.9","56.2","0.341","100","25","rain","","","0","0","null","9.3","67.7","9.4","null"
"","","","","","","","2017-03-01","77","56.7","64","77","56.7","64","0.04","100","16.67","rain","","","0","0","54.3","26.7","70.4","8.8","null"
"","","","","","","","2017-03-02","61.9","40.8","49.4","61.9","33","44.2","0.025","100","33.33","rain","","","0","0","41.4","27","44","9.9","null"
"","","","","","","","2017-03-03","42.9","31.9","38.2","34.8","21.9","30","0.004","100","4.17","rain","","","0","0","38.5","27.6","60.2","9.9","null"
"","","","","","","","2017-03-04","42.9","25.6","34.4","34.4","19.1","26.5","0","0","0","","","null","0","0","29.7","21.2","20","9.9","null"
"","","","","","","","2017-03-05","38.9","22.5","31.5","36.5","10.4","24.9","0","0","0","","","null","0","0","null","14.4","21.6","9.9","null"
"","","","","","","","2017-03-06","53.6","32.5","43.2","53.6","27.1","40","0","0","0","","","null","0","0","null","9.7","79.4","9.9","null"
"","","","","","","","2017-03-07","70","46.7","57.7","70","44.6","57.4","0.068","100","12.5","rain","","","0","0","34.1","25.9","80.1","9.9","null"
"","","","","","","","2017-03-08","66.7","49.9","59.4","66.7","43.3","59.1","0.021","100","20.83","rain","","","0","0","38.2","20.5","50.9","9.9","null"
"","","","","","","","2017-03-09","73.7","47.8","60.3","73.7","44.2","59.7","0","0","0","","","null","0","0","31","16.4","27.6","9.9","null"
"","","","","","","","2017-03-10","56.1","31.9","43.6","56.1","22.6","36.9","0.068","100","12.5","rain","","","0","0","37.1","23.8","71.3","9.6","null"
"","","","","","","","2017-03-11","38.8","25.9","32.3","32.3","15.2","22.4","0","0","0","","","null","0","0","32.2","22.9","52.5","9.9","null"
"","","","","","","","2017-03-12","41.9","26.7","33.4","34.9","17","25.1","0","0","0","","","null","0","0","22.6","16.9","57.1","9.9","null"
"","","","","","","","2017-03-13","45.7","28.3","34.4","39.8","20","27.4","0.124","100","12.5","rain","snow","","0","0","17.2","15.2","69.2","8.7","null"
"","","","","","","","2017-03-14","38.8","28.8","33.7","29.7","15.3","22.1","1.086","100","70.83","rain","snow","","0","0.1","43.3","28.3","85.2","7.3","null"
"","","","","","","","2017-03-15","33","21.8","27.5","21.7","8.4","14.7","0.129","100","37.5","rain","snow","","0","0.1","46.6","26.3","51.1","9.9","null"
"","","","","","","","2017-03-16","42","25.8","33.7","33.7","16.8","25.3","0","0","0","","","null","0","0","33.1","18.2","21.6","9.9","null"
"","","","","","","","2017-03-17","50","28.8","40.2","47.2","25.1","37","0","0","0","","","null","0","0","32.2","11.2","48.2","9.9","null"
"","","","","","","","2017-03-18","58.8","39.7","46.5","58.8","32.4","44.2","0.235","100","33.33","rain","","","0","0","18.3","14.5","75.9","9.3","null"
"","","","","","","","2017-03-19","53.4","35.7","43.4","53.4","26.2","37.4","0.406","100","41.67","rain","","","0","0","24.2","19.3","85.1","9.4","null"
"","","","","","","","2017-03-20","53","37.6","46.6","53","31","43.6","0","0","0","","","null","0","0","null","12.2","59","9.9","null"
"","","","","","","","2017-03-21","62.7","46","53.1","62.7","42.5","52.2","0","0","0","","","null","0","0","19.7","11.5","76.6","9.9","null"
"","","","","","","","2017-03-22","58.4","38.4","47.7","58.4","30.8","42.2","0.001","100","4.17","rain","","","0","0","36.2","24.2","35.7","9.9","null"
"","","","","","","","2017-03-23","47","29.3","38.1","44.4","22.6","32.9","0","0","0","","","null","0","0","null","13.1","10.2","9.9","null"
"","","","","","","","2017-03-24","62","35.7","46.8","62","27.4","42.5","0.104","100","12.5","rain","","","0","0","23.9","20.3","48.6","9.6","null"
"","","","","","","","2017-03-25","78.1","55.2","65","78.1","55.2","65","0","0","0","","","null","0","0","null","12.6","65.6","9.9","null"
"","","","","","","","2017-03-26","60","46.9","49.8","60","41.9","46.1","0","0","0","","","null","0","0","23","20.6","96.7","9.1","null"
"","","","","","","","2017-03-27","73.4","46.8","57.2","73.4","42.2","56.5","0.011","100","4.17","rain","","","0","0","23","13.1","81.6","6.2","null"
"","","","","","","","2017-03-28","72.8","57.5","65.1","72.8","57.5","65.1","0.031","100","16.67","rain","","","0","0","21.9","13.3","66.4","9.9","null"
"","","","","","","","2017-03-29","66.6","54.8","60.4","66.6","54.8","60.4","0","0","0","","","null","0","0","24.2","14.5","50.6","9.9","null"
"","","","","","","","2017-03-30","53.9","46.8","50.6","53.9","41.2","48.7","0","0","0","","","null","0","0","null","12.9","78.3","9.9","null"
"","","","","","","","2017-03-31","52.1","44.8","48","52.1","38.9","44.4","0.958","100","58.33","rain","","","0","0","19.7","12.4","94.5","7.5","null"
"","","","","","","","2017-04-01","60","46.8","52.6","60","43.1","51.3","0.012","100","8.33","rain","","","0","0","31.6","22.4","80.9","9.8","null"
"","","","","","","","2017-04-02","64.9","43.9","54.7","64.9","39.3","52.6","0","0","0","","","null","0","0","24.2","18","45.7","9.9","null"
"","","","","","","","2017-04-03","66","48.3","57.7","66","44.3","57.2","0.108","100","8.33","rain","","","0","0","21.9","16.5","75.2","9.6","null"
"","","","","","","","2017-04-04","80.8","60.2","69.5","80.2","60.2","69.5","0","0","0","","","null","0","0","28.4","17.9","66","9.9","null"
"","","","","","","","2017-04-05","73","60","66.2","73","60","66.2","0","0","0","","","null","0","0","24.9","14.2","60.3","9.9","null"
"","","","","","","","2017-04-06","59","53.1","57","59","53.1","57","1.475","100","41.67","rain","","","0","0","39.1","24.4","74.6","8.1","null"
"","","","","","","","2017-04-07","52","43.9","47.6","52","36","41.6","0.018","100","16.67","rain","","","0","0","39.4","24.2","86.1","9.9","null"
"","","","","","","","2017-04-08","64","39.4","51.5","64","33.1","49.2","0","0","0","","","null","0","0","28.5","17.1","23.1","9.9","null"
"","","","","","","","2017-04-09","71.1","43.3","56.7","71.1","40.9","56.3","0","0","0","","","null","0","0","17.2","13.2","33.5","9.9","null"
"","","","","","","","2017-04-10","82","50.6","65.4","80","50.6","65.2","0.001","100","4.17","rain","","","0","0","22.2","16.1","76.4","9.9","null"
"","","","","","","","2017-04-11","84","60","70.6","81.9","60","70.4","0","0","0","","","null","0","0","19.7","12.4","69.9","9.9","null"
"","","","","","","","2017-04-12","78.1","64.3","70.6","78.1","64.3","70.6","0","0","0","","","null","0","0","20.6","15.6","52.1","9.9","null"
"","","","","","","","2017-04-13","70.8","55.3","62.5","70.8","55.3","62.5","0","0","0","","","null","0","0","null","11","49.4","9.9","null"
"","","","","","","","2017-04-14","71.7","53.4","61.7","71.7","53.4","61.7","0.005","100","4.17","rain","","","0","0","null","11","46.9","9.9","null"
"","","","","","","","2017-04-15","76","54.7","64.2","76","54.7","64.2","0","0","0","","","null","0","0","null","9","79.6","9.9","null"
"","","","","","","","2017-04-16","88","65.9","75.9","85.3","65.9","75.3","0.001","100","4.17","rain","","","0","0","37","21.3","63.2","9.9","null"
"","","","","","","","2017-04-17","73.8","61.4","68.2","73.8","61.4","68.2","0.07","100","16.67","rain","","","0","0","18.3","15.2","59.1","9.7","null"
"","","","","","","","2017-04-18","71.6","56.5","63.4","71.6","56.5","63.4","0","0","0","","","null","0","0","20.4","16.7","53.6","9.9","null"
"","","","","","","","2017-04-19","62.7","52.5","57.7","62.7","52.5","57.7","0","0","0","","","null","0","0","null","13.3","70.7","9.9","null"
"","","","","","","","2017-04-20","80.9","57.8","67.4","81.8","57.8","67.4","0.108","100","8.33","rain","","","0","0","null","11.2","66.9","9.9","null"
"","","","","","","","2017-04-21","80.7","63.7","69.8","83.7","63.7","70","0.132","100","25","rain","","","0","0","null","11.3","60.4","9.1","null"
"","","","","","","","2017-04-22","64.9","51.9","58.4","64.9","51.9","58.4","0.312","100","62.5","rain","","","0","0","null","15","78.6","7.3","null"
"","","","","","","","2017-04-23","60.8","48.5","54.6","60.8","43.5","53.8","0","0","0","","","null","0","0","null","12.9","61.1","9.9","null"
"","","","","","","","2017-04-24","56.7","52.9","54.8","56.7","52.9","54.8","0.225","100","41.67","rain","","","0","0","23","19","89.9","9.1","null"
"","","","","","","","2017-04-25","60.9","52.9","57.5","60.9","52.9","57.5","0.093","100","41.67","rain","","","0","0","32.5","21.4","96.1","7.5","null"
"","","","","","","","2017-04-26","70.7","57.7","63","70.7","57.7","63","0.032","100","25","rain","","","0","0","null","10","89.2","8.9","null"
"","","","","","","","2017-04-27","81.1","58.6","70","82.9","58.6","70.2","0","0","0","","","null","0","0","18.3","14.8","49.2","9.6","null"
"","","","","","","","2017-04-28","83.8","65.6","74.5","83.4","65.6","74.7","0","0","0","","","null","0","0","17.2","13.3","42","9.9","null"
"","","","","","","","2017-04-29","89.8","70","78.8","95","70","80","0","0","0","","","null","0","0","null","15.8","59.3","9.9","null"
"","","","","","","","2017-04-30","87","70.9","78","90.4","70.9","79.2","0","0","0","","","null","0","0","29.8","19.9","53.1","9.5","null"
"","","","","","","","2017-05-01","83.8","63.9","74.4","86.3","63.9","74.9","0.003","100","12.5","rain","","","0","0","33.5","21.5","72.7","9.7","null"
"","","","","","","","2017-05-02","78.5","67.3","73","78.5","67.3","73","0","0","0","","","null","0","0","31.1","20.3","47.7","9.9","null"
"","","","","","","","2017-05-03","65.8","58.1","62.9","65.8","58.1","62.9","0.001","100","4.17","rain","","","0","0","30.7","23.7","44.8","9.9","null"
"","","","","","","","2017-05-04","65.8","52.7","59.7","65.8","52.7","59.7","0.064","100","12.5","rain","","","0","0","24.8","19","62.3","9.7","null"
"","","","","","","","2017-05-05","73.9","55.9","66","73.9","55.9","66","1.757","100","41.67","rain","","","0","0","29","22.3","75.1","8.2","null"
"","","","","","","","2017-05-06","65.9","51.1","57.2","65.9","51.1","57.2","0.079","100","20.83","rain","","","0","0","29.6","19","60.2","9.8","null"
"","","","","","","","2017-05-07","63.9","45.9","55.3","63.9","42.5","54.3","0.001","100","4.17","rain","","","0","0","31.4","21.8","53.1","9.9","null"
"","","","","","","","2017-05-08","64","46.6","56.2","64","42.9","55.5","0","0","0","","","null","0","0","25.8","17.3","47.6","9.9","null"
"","","","","","","","2017-05-09","65.8","46","56.4","65.8","43","56","0","0","0","","","null","0","0","17.2","12.5","42.9","9.9","null"
"","","","","","","","2017-05-10","75.6","49.2","62.1","75.6","49.2","62.1","0","0","0","","","null","0","0","null","11","60.9","9.9","null"
"","","","","","","","2017-05-11","63.8","51.9","56.6","63.8","51.9","56.6","1.053","100","58.33","rain","","","0","0","19.7","14.6","79","7","null"
"","","","","","","","2017-05-12","57.7","49.8","54","57.7","46.1","53.9","0.219","100","29.17","rain","","","0","0","18.3","11.3","81.8","9.6","null"
"","","","","","","","2017-05-13","58.9","49.8","54.2","58.9","45.5","53.5","0.614","100","37.5","rain","","","0","0","24","16","78.2","8.7","null"
"","","","","","","","2017-05-14","80.7","46.7","64.5","80","45","64.2","0.049","100","12.5","rain","","","0","0","35.1","24.4","56.8","9.9","null"
"","","","","","","","2017-05-15","76.7","54.8","65.7","76.7","54.8","65.7","0","0","0","","","null","0","0","33.3","23.2","25.6","9.9","null"
"","","","","","","","2017-05-16","78.3","55.3","67.5","78.3","55.3","67.5","0","0","0","","","null","0","0","null","12.5","39","9.9","null"
"","","","","","","","2017-05-17","91.1","61.6","75.4","93.7","61.6","76.2","0","0","0","","","null","0","0","19.7","14.3","31.3","9.9","null"
"","","","","","","","2017-05-18","88","70.2","78.2","90.8","70.2","79.3","0.039","100","8.33","rain","","","0","0","30","17.2","57.6","9.9","null"
"","","","","","","","2017-05-19","91","69.7","78.9","93.1","69.7","79.9","0","0","0","","","null","0","0","19.7","14.5","46.4","9.9","null"
"","","","","","","","2017-05-20","73.6","63.7","69.6","73.6","63.7","69.6","0","0","0","","","null","0","0","23","14.3","89.7","9.9","null"
"","","","","","","","2017-05-21","67.8","58.7","63.2","67.8","58.7","63.2","0","0","0","","","null","0","0","null","12.2","96.2","9.9","null"
"","","","","","","","2017-05-22","70.9","58.8","64.4","70.9","58.8","64.4","0.337","100","33.33","rain","","","0","0","null","7.5","80.7","8.9","null"
"","","","","","","","2017-05-23","66.6","59.9","63.8","66.6","59.9","63.8","0.061","100","12.5","rain","","","0","0","null","10.9","71.9","9.4","null"
"","","","","","","","2017-05-24","64.9","57.6","62","64.9","57.6","62","0.079","100","29.17","rain","","","0","0","21.9","12.6","78.9","9.9","null"
"","","","","","","","2017-05-25","73.9","57.6","63","73.9","57.6","63","0.978","100","62.5","rain","","","0","0","36.1","25.7","83.4","7.2","null"
"","","","","","","","2017-05-26","76.8","57.7","67.8","76.8","57.7","67.8","0.001","100","4.17","rain","","","0","0","31.7","19.1","57.6","9.9","null"
"","","","","","","","2017-05-27","73.1","61.4","67.4","73.1","61.4","67.4","0.029","100","8.33","rain","","","0","0","null","6.7","74.2","9.9","null"
"","","","","","","","2017-05-28","73.8","61.6","66.7","73.8","61.6","66.7","0.096","100","12.5","rain","","","0","0","null","9.9","70.1","9.6","null"
"","","","","","","","2017-05-29","83.9","64","71.6","82.8","64","71.6","0","0","0","","","null","0","0","17.2","14.3","79.7","8.3","null"
"","","","","","","","2017-05-30","70","62.8","66.5","70","62.8","66.5","0.129","100","12.5","rain","","","0","0","null","14.2","92.5","8.8","null"
"","","","","","","","2017-05-31","79.9","65.6","70.4","79.9","65.6","70.4","0.069","100","16.67","rain","","","0","0","29.8","12.7","64.3","8.9","null"
"","","","","","","","2017-06-01","83.6","62.6","73.6","81.8","62.6","73.1","0.001","100","4.17","rain","","","0","0","26.4","15.4","42.7","9.9","null"
"","","","","","","","2017-06-02","82.7","61.3","73.5","80.7","61.3","73.2","0.001","100","4.17","rain","","","0","0","27.8","22.2","32.3","9.9","null"
"","","","","","","","2017-06-03","84.5","61.2","72.8","82.9","61.2","72.4","0","0","0","","","null","0","0","23.3","14.8","44.8","9.9","null"
"","","","","","","","2017-06-04","86","61.5","74.4","86.2","61.5","74.6","0","0","0","","","null","0","0","23","14.5","43.1","9.9","null"
"","","","","","","","2017-06-05","76.3","71.3","73.5","76.3","71.3","73.5","0.004","100","4.17","rain","","","0","0","null","15.1","61","9.9","null"
"","","","","","","","2017-06-06","76.8","66.5","71.6","76.8","66.5","71.6","0","0","0","","","null","0","0","26.2","19","54.1","9.7","null"
"","","","","","","","2017-06-07","67.6","61.2","64.6","67.6","61.2","64.6","0","0","0","","","null","0","0","19.7","13.4","72.2","9.9","null"
"","","","","","","","2017-06-08","74.6","55.5","65.4","74.6","55.5","65.4","0","0","0","","","null","0","0","18.3","12","36.7","9.9","null"
"","","","","","","","2017-06-09","82.7","59.5","71.9","81.6","59.5","71.7","0","0","0","","","null","0","0","19.7","12.6","38","9.9","null"
"","","","","","","","2017-06-10","86.1","64.5","76.4","86.4","64.5","76.5","0","0","0","","","null","0","0","null","13.1","42.3","9.9","null"
"","","","","","","","2017-06-11","92","70.5","81.7","92.8","70.5","82.3","0","0","0","","","null","0","0","23","13.8","21.4","9.9","null"
"","","","","","","","2017-06-12","94.8","73.5","83.6","95.3","73.5","84.7","0","0","0","","","null","0","0","null","13.2","39.6","9.9","null"
"","","","","","","","2017-06-13","93.8","74.4","84.4","99.4","74.4","88","0","0","0","","","null","0","0","null","13.7","55.4","9.9","null"
"","","","","","","","2017-06-14","89","77.7","83.1","94.7","77.7","86.1","0","0","0","","","null","0","0","null","14.7","34.9","9.9","null"
"","","","","","","","2017-06-15","84.5","71.3","77.7","85.8","71.3","78.1","0","0","0","","","null","0","0","17.2","13.4","52.4","9.9","null"
"","","","","","","","2017-06-16","83.8","69.9","76.2","88.1","69.9","77.5","0.383","100","12.5","rain","","","0","0","null","9.9","78.4","9.6","null"
"","","","","","","","2017-06-17","86.8","73.7","78.4","93.6","73.7","80.8","0.002","100","8.33","rain","","","0","0","null","14.5","63.9","9.9","null"
"","","","","","","","2017-06-18","91","75.7","83","100.3","75.7","87.5","0","0","0","","","null","0","0","30.7","20.2","70.5","9.9","null"
"","","","","","","","2017-06-19","88.1","72.9","80.3","94.8","72.9","83.1","0.503","100","16.67","rain","","","0","0","51.2","23.4","63.6","9.2","null"
"","","","","","","","2017-06-20","87.1","69.8","78.5","86","69.8","78.6","0","0","0","","","null","0","0","27.7","16.9","58.7","9.9","null"
"","","","","","","","2017-06-21","88.9","70.6","79.8","88.1","70.6","80.9","0","0","0","","","null","0","0","23","15.2","51.6","9.9","null"
"","","","","","","","2017-06-22","88","75.3","82.2","93.1","75.3","85.6","0","0","0","","","null","0","0","null","12.4","66.6","9.9","null"
"","","","","","","","2017-06-23","87.9","73","81.4","97","73","85.8","0.107","100","16.67","rain","","","0","0","30.9","23.3","70","9.8","null"
"","","","","","","","2017-06-24","88.7","73.8","82.1","89.9","73.8","82.8","0.092","100","16.67","rain","","","0","0","34.6","23.7","60.2","9.7","null"
"","","","","","","","2017-06-25","87","71.3","79.3","85.5","71.3","78.8","0","0","0","","","null","0","0","19.7","17.8","60.3","9.9","null"
"","","","","","","","2017-06-26","83.5","68.5","76.5","81.4","68.5","76","0","0","0","","","null","0","0","24.1","12.9","39.1","9.9","null"
"","","","","","","","2017-06-27","80.7","67.3","74.5","79.9","67.3","74.5","0.065","100","12.5","rain","","","0","0","20.8","14.6","55.2","9.9","null"
"","","","","","","","2017-06-28","82","61","72.5","80.4","61","72.3","0","0","0","","","null","0","0","19.7","15","35.3","9.9","null"
"","","","","","","","2017-06-29","89.8","65.5","78","90.6","65.5","78.7","0.015","100","4.17","rain","","","0","0","24.2","18.8","51","9.9","null"
"","","","","","","","2017-06-30","93.5","72.8","82.3","96.3","72.8","84.2","0.001","100","4.17","rain","","","0","0","33.1","21.3","42.3","9.9","null"
"","","","","","","","2017-07-01","91.1","76.8","81.7","100.5","76.8","85.6","0.616","100","4.17","rain","","","0","0","40.3","16.7","67","9.9","null"
"","","","","","","","2017-07-02","91.8","75.2","83.2","93.4","75.2","85.4","0","0","0","","","null","0","0","null","13.2","63.2","9.9","null"
"","","","","","","","2017-07-03","91","74.6","83.9","91.3","74.6","84.6","0","0","0","","","null","0","0","null","12.5","55.4","9.9","null"
"","","","","","","","2017-07-04","89.9","75.3","82.2","93.6","75.3","83.9","0.035","100","4.17","rain","","","0","0","null","12.5","69.7","9.6","null"
"","","","","","","","2017-07-05","83.8","73.8","78.2","89.9","73.8","79.9","0.649","100","25","rain","","","0","0","null","14.2","81.5","8.2","null"
"","","","","","","","2017-07-06","80.7","73.8","76.2","85.6","73.8","76.6","0.886","100","50","rain","","","0","0","null","10.7","78.9","7.4","null"
"","","","","","","","2017-07-07","89.8","72.6","80.3","93.8","72.6","81.7","0.065","100","12.5","rain","","","0","0","34.4","18.1","58.7","9.8","null"
"","","","","","","","2017-07-08","89.6","71.4","80.3","90.5","71.4","80.8","0","0","0","","","null","0","0","36.9","14.8","50.9","9.9","null"
