"queryCost","latitude","longitude","resolvedAddress","address","timezone","tzoffset","days__datetime","days__tempmax","days__tempmin","days__temp","days__feelslikemax","days__feelslikemin","days__feelslike","days__precip","days__precipprob","days__precipcover","days__preciptype__001","days__preciptype__002","days__preciptype","days__snow","days__snowdepth","days__windgust","days__windspeed","days__cloudcover","days__visibility","days__uvindex"
"","","","","","","","2015-10-11","69.1","47.3","57.7","69.1","47.3","57.7","0","0","0","","","null","0","0","19.7","8.8","22.3","9.7","null"
"","","","","","","","2015-10-12","74","51.3","61.4","74","51.3","61.4","0","0","0","","","null","0","0","21.9","12.3","11.5","9.9","null"
"","","","","","","","2015-10-13","77","59.8","66","77","59.8","66","0.017","100","12.5","rain","","","0","0","19.7","9.7","61.7","9.8","null"
"","","","","","","","2015-10-14","69.9","54.6","62.4","69.9","54.6","62.4","0","0","0","","","null","0","0","16.1","15.2","62.1","9.9","null"
"","","","","","","","2015-10-15","67.9","52.9","59.3","67.9","52.9","59.3","0","0","0","","","null","0","0","23","14.1","39.5","9.9","null"
"","","","","","","","2015-10-16","66.6","51.6","58.4","66.6","51.6","58.4","0","0","0","","","null","0","0","27.5","17.5","36.5","9.9","null"
"","","","","","","","2015-10-17","58.6","46","51.8","58.6","40.9","50.5","0","0","0","","","null","0","0","28","18.2","45","9.9","null"
"","","","","","","","2015-10-18","53.7","40.5","46.3","53.7","33.6","42.7","0","0","0","","","null","0","0","28.6","17.8","36.8","9.9","null"
"","","","","","","","2015-10-19","55.1","36.6","46","55.1","32.4","44.2","0","0","0","","","null","0","0","null","10.8","11.3","9.9","null"
"","","","","","","","2015-10-20","67","43.8","53.5","67","39.3","51.8","0","0","0","","","null","0","0","null","11.2","40","9.9","null"
"","","","","","","","2015-10-21","73.2","47.9","58.4","73.2","45.9","58","0.006","100","4.17","rain","","","0","0","17.2","7.5","44.7","9.8","null"
"","","","","","","","2015-10-22","75.2","50.5","61.4","75.2","50.5","61.4","0","0","0","","","null","0","0","null","8.6","56","9.9","null"
"","","","","","","","2015-10-23","69.8","54.1","62.4","69.8","54.1","62.4","0","0","0","","","null","0","0","null","13.4","44.9","9.9","null"
"","","","","","","","2015-10-24","60.9","46.7","54.4","60.9","43.9","53.7","0","0","0","","","null","0","0","null","10.7","82.3","9.9","null"
"","","","","","","","2015-10-25","69.9","56.5","60.5","69.9","56.5","60.5","0.035","100","12.5","rain","","","0","0","24.2","16.8","87.3","9.9","null"
"","","","","","","","2015-10-26","60","47.9","53.1","60","43.2","52.3","0","0","0","","","null","0","0","28.9","13.2","82.2","9.9","null"
"","","","","","","","2015-10-27","58.8","43.4","51.8","58.8","41.9","51.2","0","0","0","","","null","0","0","18.3","13.3","91.2","9.9","null"
"","","","","","","","2015-10-28","70","55.1","64.3","70","55.1","64.3","0.373","100","66.67","rain","","","0","0","29.5","19.5","98.9","8.9","null"
"","","","","","","","2015-10-29","71.2","58.2","65.5","71.2","58.2","65.5","0.324","100","8.33","rain","","","0","0","29.9","14.5","85.5","9.4","null"
"","","","","","","","2015-10-30","60","48.5","53.9","60","44.9","53.4","0","0","0","","","null","0","0","25.3","19.7","32.9","9.9","null"
"","","","","","","","2015-10-31","60.1","42.6","51.6","60.1","40.2","50.6","0","0","0","","","null","0","0","18.3","9.7","53.7","9.9","null"
"","","","","","","","2015-11-01","63.8","53","58","63.8","53","58","0.289","100","12.5","rain","","","0","0","24.7","13.3","89.4","9.9","null"
"","","","","","","","2015-11-02","65.7","51.4","58.4","65.7","51.4","58.4","0.03","100","4.17","rain","","","0","0","null","4.7","82.1","9.5","null"
"","","","","","","","2015-11-03","71.9","46.4","57.4","71.9","44.6","57.4","0","0","0","","","null","0","0","null","4.3","5","9.7","null"
"","","","","","","","2015-11-04","74.8","47.4","60.4","74.8","47.4","60.3","0.026","100","8.33","rain","","","0","0","null","6.7","40.8","9.9","null"
"","","","","","","","2015-11-05","70.3","57.8","62.5","70.3","57.8","62.5","0.152","100","25","rain","","","0","0","null","7.8","74.1","6","null"
"","","","","","","","2015-11-06","79.9","61","69.9","79.9","61","69.9","0.001","100","4.17","rain","","","0","0","26.7","18.7","81.8","8","null"
"","","","","","","","2015-11-07","69.9","55.8","60.7","69.9","55.8","60.7","0.114","100","20.83","rain","","","0","0","23","11.5","92.6","9.8","null"
"","","","","","","","2015-11-08","57.7","44.2","51.6","57.7","41.2","50.3","0","0","0","","","null","0","0","20.8","12.5","46.1","9.9","null"
"","","","","","","","2015-11-09","53","41.1","47.8","53","37.8","46.8","0.357","100","20.83","rain","","","0","0","null","13.1","83.7","9.4","null"
"","","","","","","","2015-11-10","61","51.2","56.4","61","51.2","56.4","0.409","100","58.33","rain","","","0","0","28.5","17.7","97.4","5.8","null"
"","","","","","","","2015-11-11","62.9","51.5","56.7","62.9","51.5","56.7","0","0","0","","","null","0","0","29.6","19.3","67.8","9.9","null"
"","","","","","","","2015-11-12","65.2","48.4","56.6","65.2","46.1","56.5","0.011","100","4.17","rain","","","0","0","24.2","14.8","66.5","9.9","null"
"","","","","","","","2015-11-13","62","50.9","56.7","62","50.9","56.7","0","0","0","","","null","0","0","38.6","21.7","17.6","9.9","null"
"","","","","","","","2015-11-14","53.9","41.3","49.1","53.9","39.7","46.4","0","0","0","","","null","0","0","29.6","18.1","39.8","9.9","null"
"","","","","","","","2015-11-15","62.2","36.5","49.5","62.2","31.6","48.1","0","0","0","","","null","0","0","null","13.3","33.6","9.9","null"
"","","","","","","","2015-11-16","69.1","41.9","53.9","69.1","40.7","53.4","0","0","0","","","null","0","0","null","7.8","19.6","9.9","null"
"","","","","","","","2015-11-17","60.2","45.6","52.7","60.2","44.7","52.3","0","0","0","","","null","0","0","17.2","12.1","85.8","9.9","null"
"","","","","","","","2015-11-18","65","46","56.7","65","42.8","55.6","0","0","0","","","null","0","0","30","14.9","88.1","9.9","null"
"","","","","","","","2015-11-19","65","61.1","63","65","61.1","63","0.805","100","45.83","rain","","","0","0","25.3","19.2","96.6","6.7","null"
"","","","","","","","2015-11-20","59.9","44.9","52","59.9","40.8","50.7","0","0","0","","","null","0","0","27.2","20.6","16.3","9.9","null"
"","","","","","","","2015-11-21","55","38.3","46.5","55","35.1","45.3","0","0","0","","","null","0","0","null","11","64","9.9","null"
"","","","","","","","2015-11-22","47.8","38","45.3","46.6","27.9","39.1","0","0","0","","","null","0","0","32.9","21.2","70.5","9.9","null"
"","","","","","","","2015-11-23","42","31.9","36.8","35.5","21.7","29.7","0","0","0","","","null","0","0","26","16","15.5","9.9","null"
"","","","","","","","2015-11-24","54.9","33.6","43.4","54.9","27.6","40.7","0","0","0","","","null","0","0","20.8","13.2","45.6","9.9","null"
"","","","","","","","2015-11-25","56.9","36.7","45.9","56.9","32.9","43.6","0","0","0","","","null","0","0","null","8","22.3","9.9","null"
"","","","","","","","2015-11-26","62.3","40.6","49.7","62.3","37.4","49","0","0","0","","","null","0","0","null","6.4","53.3","9.7","null"
"","","","","","","","2015-11-27","64.5","41.7","51.9","64.5","41.7","51.7","0","0","0","","","null","0","0","null","11.1","57.9","9.1","null"
"","","","","","","","2015-11-28","63.4","48.8","55.8","63.4","47.1","55.7","0","0","0","","","null","0","0","null","6.7","93.2","9.9","null"
"","","","","","","","2015-11-29","58.8","46","49.5","58.8","41.2","46.7","0.178","100","45.83","rain","","","0","0","null","14.5","99.9","8","null"
"","","","","","","","2015-11-30","44.9","38.8","42","41.8","32.5","36.2","0.194","100","58.33","rain","","","0","0","null","13.3","99.8","6.8","null"
"","","","","","","","2015-12-01","47.9","44.1","46.7","47","40.6","44.7","0.853","100","70.83","rain","","","0","0","null","8.8","100","5.5","null"
"","","","","","","","2015-12-02","58.8","47.9","53.2","58.8","46.2","53","0.212","100","41.67","rain","","","0","0","null","13.6","100","4.1","null"
"","","","","","","","2015-12-03","53.9","41.6","46.7","53.9","34.1","41.6","0.015","100","12.5","rain","","","0","0","36.6","24.7","42.8","9.9","null"
"","","","","","","","2015-12-04","52.8","36.6","43.8","52.8","32.9","41.2","0","0","0","","","null","0","0","null","10.4","20.1","9.9","null"
"","","","","","","","2015-12-05","53","35.3","43.1","53","30.6","41.9","0","0","0","","","null","0","0","null","5.5","2","9.8","null"
"","","","","","","","2015-12-06","51.4","33.4","41.4","51.4","33.4","40.6","0","0","0","","","null","0","0","null","9.8","52.2","7.8","null"
"","","","","","","","2015-12-07","58.9","36.5","47.3","58.9","32.9","46.3","0","0","0","","","null","0","0","null","8.7","67.9","9.5","null"
"","","","","","","","2015-12-08","54.9","37.8","45.5","54.9","32.7","43.9","0","0","0","","","null","0","0","23","8.6","42.4","9.9","null"
"","","","","","","","2015-12-09","49","38.6","43.6","47","33.7","41","0.002","100","4.17","rain","","","0","0","null","9.1","81.9","6.2","null"
"","","","","","","","2015-12-10","62.7","41.5","50.1","62.7","38.9","49.4","0.002","100","8.33","rain","","","0","0","null","5.4","54.3","8","null"
"","","","","","","","2015-12-11","65.2","43","51.9","65.2","42.8","51.5","0","0","0","","","null","0","0","25.3","9.8","63.1","9.5","null"
"","","","","","","","2015-12-12","66.6","45.9","54.6","66.6","44.9","54.5","0.006","100","4.17","rain","","","0","0","null","7.9","71.9","8.6","null"
"","","","","","","","2015-12-13","71","48.7","57.2","71","47.8","57.1","0","0","0","","","null","0","0","null","8.7","80.1","8.2","null"
"","","","","","","","2015-12-14","67.1","55.2","61.2","67.1","55.2","61.2","0.128","100","16.67","rain","","","0","0","26.4","19.3","91.6","9.4","null"
"","","","","","","","2015-12-15","66.9","47.9","59","66.9","44.7","58.7","0","0","0","","","null","0","0","34.4","22","46","9.9","null"
"","","","","","","","2015-12-16","56.9","41.7","49.1","56.9","39.9","47.6","0","0","0","","","null","0","0","null","9.4","48.1","9.9","null"
"","","","","","","","2015-12-17","53.8","46.4","50.4","53.8","43.6","49.7","0.408","100","41.67","rain","","","0","0","null","7","94","7","null"
"","","","","","","","2015-12-18","51.1","36.9","44.3","51.1","27.3","38.2","0","0","0","","","null","0","0","37.3","25.3","80.3","9.8","null"
"","","","","","","","2015-12-19","44.9","29.9","37.3","40","22.3","30.8","0","0","0","","","null","0","0","37.2","21.4","18.2","9.9","null"
"","","","","","","","2015-12-20","46.2","31.6","38.9","42.2","25.3","34.9","0","0","0","","","null","0","0","null","8.8","40.9","9.9","null"
"","","","","","","","2015-12-21","57.8","38.4","48.9","57.8","32.8","46","0","0","0","","","null","0","0","25.3","17.6","90.3","9.9","null"
"","","","","","","","2015-12-22","61","52.1","55.7","61","52.1","55.7","0.146","100","20.83","rain","","","0","0","23","12.1","98.8","9.5","null"
"","","","","","","","2015-12-23","65.9","56.1","60.6","65.9","56.1","60.6","1.542","100","50","rain","","","0","0","null","10.4","99.7","5.1","null"
"","","","","","","","2015-12-24","70.9","62.5","66","70.9","62.5","66","0.19","100","20.83","rain","","","0","0","33.3","19.5","94.2","9.8","null"
"","","","","","","","2015-12-25","69.2","59","64","69.2","59","64","0.29","100","33.33","rain","","","0","0","34.4","10.2","95.8","5.5","null"
"","","","","","","","2015-12-26","60.1","51.9","55.9","60.1","51.9","55.9","0.011","100","4.17","rain","","","0","0","20.8","18.5","97.8","7.9","null"
"","","","","","","","2015-12-27","69.2","51.1","59.8","69.2","51.1","59.8","0.021","100","4.17","rain","","","0","0","25.3","19.2","94.2","7.9","null"
"","","","","","","","2015-12-28","60.1","41","46.1","60.1","34.9","40.8","0.054","100","16.67","rain","","","0","0","31.5","20.8","99","9.1","null"
"","","","","","","","2015-12-29","53.1","44.1","48.6","53.1","38.7","46.1","0.649","100","37.5","rain","","","0","0","19.9","12","93.3","7.1","null"
"","","","","","","","2015-12-30","53.9","48.8","51","53.9","46.4","50.6","0.146","100","16.67","rain","","","0","0","null","10","99.8","4.1","null"
"","","","","","","","2015-12-31","55.9","46","51.4","55.9","39.3","50.2","0","0","0","","","null","0","0","18.3","16.3","96.1","9.1","null"
