"queryCost","latitude","longitude","resolvedAddress","address","timezone","tzoffset","days__datetime","days__tempmax","days__tempmin","days__temp","days__feelslikemax","days__feelslikemin","days__feelslike","days__precip","days__precipprob","days__precipcover","days__preciptype","days__preciptype__001","days__preciptype__002","days__snow","days__snowdepth","days__windgust","days__windspeed","days__cloudcover","days__visibility","days__uvindex"
"","","","","","","","2023-07-10","88.5","70.7","78.6","90.7","70.7","79.2","0","0","0","null","","","null","null","18.3","12.7","64.9","9.9","9"
"","","","","","","","2023-07-11","89.6","70.7","80.9","88.2","70.7","80.6","0","0","0","null","","","null","null","18.3","9.9","36.1","9.9","10"
"","","","","","","","2023-07-12","90.9","72.2","82.2","92.3","72.2","83","0","0","0","null","","","null","null","24.2","12.2","43.7","9.9","9"
"","","","","","","","2023-07-13","92.9","75.1","84.3","98.7","75.1","87.4","0","0","0","null","","","null","null","26.4","17.5","63.9","9.9","10"
"","","","","","","","2023-07-14","89.8","72.8","80.9","97.8","72.8","83.1","1.23","100","8.33","","rain","","null","null","44.8","14.6","76.2","9.8","10"
"","","","","","","","2023-07-15","87.8","72.8","79.6","98.4","72.8","83.6","0.012","100","12.5","","rain","","null","null","31.1","19.3","76.8","9.4","9"
"","","","","","","","2023-07-16","85.7","75.5","79.7","93.6","75.5","82.7","0.142","100","33.33","","rain","","null","null","null","6.7","84.8","9.7","8"
"","","","","","","","2023-07-17","88.1","74.3","81.7","92.9","74.3","83.4","0","0","0","null","","","null","null","null","13.1","52","6.9","7"
"","","","","","","","2023-07-18","89.8","73.7","82.1","90.7","73.7","83","0","0","0","null","","","null","null","17.2","11","51","7.9","8"
"","","","","","","","2023-07-19","86.9","72.8","79.7","92.5","72.8","81.9","0.482","100","20.83","","rain","","null","null","null","9.6","76.7","9.2","9"
"","","","","","","","2023-07-20","87.9","73.1","81.4","92.1","73.1","83.4","0","0","0","null","","","null","null","null","10.8","46.9","8.9","9"
"","","","","","","","2023-07-21","87","69.7","79.3","90.2","69.7","80.1","0.378","100","16.67","","rain","","null","null","47.2","25.8","71","9.5","9"
"","","","","","","","2023-07-22","85.6","70.9","78","85.7","70.9","78","0","0","0","null","","","null","null","null","11.9","64.4","9.9","8"
"","","","","","","","2023-07-23","86.9","69.4","78.9","87.9","69.4","79.4","0","0","0","null","","","null","null","null","12.6","39","9.9","9"
"","","","","","","","2023-07-24","84.6","73","78.9","89.1","73","80.4","0.046","100","4.17","","rain","","null","null","null","11.4","71.7","9.9","8"
"","","","","","","","2023-07-25","88.6","73.4","79.4","96.6","73.4","81.6","0.002","100","4.17","","rain","","null","null","null","9.9","79","9.9","9"
"","","","","","","","2023-07-26","88.8","69.4","79.4","95.7","69.4","82.4","0","0","0","null","","","null","null","null","14.3","30.6","9.7","9"
"","","","","","","","2023-07-27","96","78.7","84.8","104.6","78.7","89.1","0.006","100","4.17","","rain","","null","null","35.6","18.7","66","9.7","8"
"","","","","","","","2023-07-28","94.9","78.3","85.9","107.9","78.3","92.6","0.093","100","12.5","","rain","","null","null","21.9","15.2","61.3","9.7","9"
"","","","","","","","2023-07-29","96","74.6","81.6","107","74.6","84.8","0.476","100","4.17","","rain","","null","null","59.7","29.2","74","9.9","9"
"","","","","","","","2023-07-30","85.7","72.5","79.2","85.1","72.5","79","0","0","0","null","","","null","null","null","13.4","48.7","9.9","9"
"","","","","","","","2023-07-31","84.7","70.4","77.3","84.8","70.4","77.3","0.369","100","8.33","","rain","","null","null","22.9","13.6","60.3","9.7","10"
"","","","","","","","2023-08-01","80.6","67.3","74.2","80.9","67.3","74.2","0","0","0","null","","","null","null","17.2","12.4","45.2","9.9","6"
"","","","","","","","2023-08-02","81.8","67.2","74.6","81.5","67.2","74.6","0","0","0","null","","","null","null","null","11.1","65.2","9.8","8"
"","","","","","","","2023-08-03","78.8","67.8","72.2","78.8","67.8","72.2","0.043","100","25","","rain","","null","null","29.6","22.4","85.1","9.3","8"
"","","","","","","","2023-08-04","80.6","66.7","72.9","83","66.7","73","0.035","100","16.67","","rain","","null","null","29.9","19","84.6","8.5","4"
"","","","","","","","2023-08-05","86.7","71.2","78.1","88.5","71.2","78.9","0","0","0","null","","","null","null","null","8.7","61.4","9.8","9"
"","","","","","","","2023-08-06","87","72.3","78.4","94.3","72.3","80.3","0.472","100","20.83","","rain","","null","null","29.9","14.5","76.4","9","8"
"","","","","","","","2023-08-07","87.9","72.8","77.9","98.4","72.8","80.1","0.362","100","16.67","","rain","","null","null","50.3","34.8","88","9.6","9"
"","","","","","","","2023-08-08","85.7","71.8","78.1","85.6","71.8","78.1","0.495","100","8.33","","rain","","null","null","36.7","23.5","54.2","9.6","7"
"","","","","","","","2023-08-09","85.7","70.6","78.9","87.2","70.6","79.5","0","0","0","null","","","null","null","24.2","13.3","39","9.9","9"
"","","","","","","","2023-08-10","82.8","73.7","77.7","86.4","73.7","78.6","0.1","100","8.33","","rain","","null","null","36.7","15","79.4","9.5","6"
"","","","","","","","2023-08-11","86.8","69.5","78.8","87.8","69.5","79.7","0","0","0","null","","","null","null","19.7","9.1","56.1","9.9","7"
"","","","","","","","2023-08-12","90.9","73.4","81.1","93.6","73.4","83.8","0","0","0","null","","","null","null","23","15.2","64.4","9.9","9"
"","","","","","","","2023-08-13","91","77.6","83.8","93.1","77.6","85.7","0","0","0","null","","","null","null","25.3","16.3","68.3","9.9","9"
"","","","","","","","2023-08-14","90.9","73.5","80.3","99.5","73.5","82.1","0.453","100","12.5","","rain","","null","null","57.5","13.3","80.1","9.5","5"
"","","","","","","","2023-08-15","88.1","76.7","80.3","98.4","76.7","82.6","0.386","100","16.67","","rain","","null","null","23","12.3","78.5","9.3","8"
"","","","","","","","2023-08-16","86.9","70.9","78.9","88.1","70.9","79.5","0.001","100","4.17","","rain","","null","null","18.3","11.8","57.5","9.9","9"
"","","","","","","","2023-08-17","89.5","71.3","80.4","95.7","71.3","83.3","0","0","0","null","","","null","null","null","12.7","59.2","9.9","9"
"","","","","","","","2023-08-18","83.8","72.7","78.2","86","72.7","78.4","0.001","100","4.17","","rain","","null","null","28.9","16","57.8","9.8","9"
"","","","","","","","2023-08-19","82.9","63.3","73.4","81.5","63.3","73.2","0","0","0","null","","","null","null","20.8","11","14","9.9","9"
"","","","","","","","2023-08-20","87.1","66","76.7","88","66","77.4","0","0","0","null","","","null","null","null","12.2","19.6","9.9","8"
"","","","","","","","2023-08-21","90.9","72.6","81.9","95.1","72.6","84","0","0","0","null","","","null","null","18.3","10.8","76.4","9.8","9"
"","","","","","","","2023-08-22","83.6","72.9","78.5","85","72.9","78.5","0","0","0","null","","","null","null","37.8","15.8","68.2","9.7","8"
"","","","","","","","2023-08-23","82.1","63.4","73.8","81.3","63.4","73.7","0","0","0","null","","","null","null","null","13.2","45","9.9","9"
"","","","","","","","2023-08-24","80.7","70.7","75.3","83.4","70.7","75.5","0","0","0","null","","","null","null","18.3","14.2","91.9","9.9","8"
"","","","","","","","2023-08-25","92","74.6","80.6","98.6","74.6","82.9","0.444","100","12.5","","rain","","null","null","43.6","17.7","81.6","9.7","9"
"","","","","","","","2023-08-26","90.9","74.8","82.6","95.6","74.8","85.2","0.001","100","4.17","","rain","","null","null","19.7","14.6","55.6","9.8","9"
"","","","","","","","2023-08-27","87.7","74.4","80.6","90.5","74.4","81.7","0","0","0","null","","","null","null","null","14.2","79.2","9.9","6"
"","","","","","","","2023-08-28","77.9","73.6","75.7","77.9","73.6","75.7","0.011","100","4.17","","rain","","null","null","null","10.7","89.5","9.9","2"
"","","","","","","","2023-08-29","80.8","72.9","76.3","84.6","72.9","76.7","0.003","100","8.33","","rain","","null","null","24.2","13.8","94.9","9.3","3"
"","","","","","","","2023-08-30","85.9","74.7","79.3","86.3","74.7","79.3","0","0","0","null","","","null","null","23","16.4","85.4","9.8","7"
"","","","","","","","2023-08-31","82.4","66.6","73.7","80.5","66.6","73.5","0","0","0","null","","","null","null","27.6","18.9","52","9.9","9"
"","","","","","","","2023-09-01","80.6","60.5","71.2","80.1","60.5","71.1","0","0","0","null","","","null","null","null","10.8","15.3","9.9","9"
"","","","","","","","2023-09-02","84.8","62.1","72.8","85","62.1","72.9","0","0","0","null","","","null","null","null","12.9","19.9","9.9","8"
"","","","","","","","2023-09-03","96.6","67.5","81.3","98.1","67.5","82.6","0","0","0","null","","","null","null","17.2","10.5","25.6","9.9","8"
"","","","","","","","2023-09-04","97.7","74.7","85.6","100.8","74.7","87.8","0","0","0","null","","","null","null","21.9","12.4","60.6","9.9","8"
"","","","","","","","2023-09-05","96.9","76.5","85.9","100.7","76.5","89","0","0","0","null","","","null","null","17.2","12.2","53.6","9.9","8"
"","","","","","","","2023-09-06","96.8","75.1","85.9","100.4","75.1","89.3","0","0","0","null","","","null","null","null","7.7","40.6","9.9","8"
"","","","","","","","2023-09-07","95","77.4","84.4","104.4","77.4","88.3","0","0","0","null","","","null","null","17.2","11.6","51.8","9.6","9"
"","","","","","","","2023-09-08","91.9","72.8","81.3","97.6","72.8","83.4","0.394","100","20.83","","rain","","null","null","31.1","13.5","78.6","9.7","9"
"","","","","","","","2023-09-09","85.8","69.9","74.4","91.8","69.9","75","0.627","100","41.67","","rain","","null","null","36","20.1","79","9.4","9"
"","","","","","","","2023-09-10","79.9","71.5","75","79.9","71.5","75","0.148","100","37.5","","rain","","null","null","null","5.6","87.3","9.7","7"
"","","","","","","","2023-09-11","87.6","71","78.1","89.9","71","78.8","0.061","100","20.83","","rain","","null","null","25.9","11.6","73.7","9.8","8"
"","","","","","","","2023-09-12","86.8","71.4","78.9","89.2","71.4","80.6","0.007","100","4.17","","rain","","null","null","19.7","11.5","65.7","9.9","8"
"","","","","","","","2023-09-13","82.8","70.9","76.6","83.3","70.9","76.7","0","0","0","null","","","null","null","18.3","12.4","77.5","9.9","8"
"","","","","","","","2023-09-14","80.6","65.6","73.3","80","65.6","73.3","0.001","100","4.17","","rain","","null","null","20.8","14.4","35.2","9.9","8"
"","","","","","","","2023-09-15","76.7","58.5","67.9","76.7","58.5","67.9","0","0","0","null","","","null","null","25.3","15.7","14.2","9.9","8"
"","","","","","","","2023-09-16","80.7","57.5","69.2","79.9","57.5","69.1","0","0","0","null","","","null","null","21.9","15.4","12.1","9.9","8"
"","","","","","","","2023-09-17","76.7","61.3","67.8","76.7","61.3","67.8","0.036","100","16.67","","rain","","null","null","36.8","15.3","72.1","9.9","3"
"","","","","","","","2023-09-18","78.6","62.8","69.6","78.6","62.8","69.6","0.021","100","20.83","","rain","","null","null","26.4","17.9","68.3","9.9","6"
"","","","","","","","2023-09-19","79.1","61.4","69.5","79.1","61.4","69.5","0","0","0","null","","","null","0","24.2","16.1","27.3","9.9","8"
"","","","","","","","2023-09-20","79.8","58.3","69.1","79.8","58.3","69.1","0","0","0","null","","","null","null","null","7.5","46.9","9.9","8"
"","","","","","","","2023-09-21","79.7","60.3","69.7","79.7","60.3","69.7","0","0","0","null","","","null","null","null","7.8","66.7","9.9","8"
"","","","","","","","2023-09-22","73.7","61.6","67.2","73.7","61.6","67.2","0.003","100","8.33","","rain","","null","null","32.1","20.8","86.3","9.9","5"
"","","","","","","","2023-09-23","64","58.8","61.7","64","58.8","61.7","1.441","100","95.83","","rain","","null","null","38.3","27.5","97.6","5.4","1"
"","","","","","","","2023-09-24","69","63.9","66.2","69","63.9","66.2","0.771","100","70.83","","rain","","null","null","30.2","20.3","99.3","7.2","2"
"","","","","","","","2023-09-25","69.9","61.8","65.6","69.9","61.8","65.6","0.014","100","12.5","","rain","","null","null","null","13.4","94.9","9.3","4"
"","","","","","","","2023-09-26","61.8","58.9","60.6","61.8","58.9","60.6","0.042","100","16.67","","rain","","null","null","null","12.5","99.7","6.7","1"
"","","","","","","","2023-09-27","70.6","58.7","62.8","70.6","58.7","62.8","0","0","0","null","","","null","null","null","12.4","73.8","9.9","8"
"","","","","","","","2023-09-28","69.7","54.8","62.3","69.7","54.8","62.3","0","0","0","null","","","null","null","null","16","83.8","9.8","4"
"","","","","","","","2023-09-29","69.8","61.9","65.6","69.8","61.9","65.6","0","0","0","null","","","null","null","null","12.2","99.9","8.9","2"
"","","","","","","","2023-09-30","75.5","64.8","68.7","75.5","64.8","68.7","0","0","0","null","","","null","null","null","14","92.4","9.9","5"
"","","","","","","","2023-10-01","81.8","61.6","71.1","82.1","61.6","71.1","0","0","0","null","","","null","null","19.7","14.4","18.1","9.9","8"
"","","","","","","","2023-10-02","83.5","62.6","72.3","84.1","62.6","72.4","0","0","0","null","","","null","null","null","7.7","21.4","9.9","7"
"","","","","","","","2023-10-03","84.4","64.3","73.3","84.3","64.3","73.4","0","0","0","null","","","null","null","null","7.4","31.7","9.7","7"
"","","","","","","","2023-10-04","81.9","63.5","71.3","82.6","63.5","71.3","0","0","0","null","","","null","null","null","8.8","21.1","9.2","7"
"","","","","","","","2023-10-05","78.9","61.2","69.3","78.9","61.2","69.3","0","0","0","null","","","null","null","null","10.1","59.2","9.7","5"
"","","","","","","","2023-10-06","78","68.7","72.1","78","68.7","72.1","0","0","0","null","","","null","null","null","6.6","85.1","9.8","5"
"","","","","","","","2023-10-07","70.6","55","64.1","70.6","55","64.1","0.083","100","25","","rain","","null","null","34","19.4","55","9.6","6"
"","","","","","","","2023-10-08","63.9","46.7","55.3","63.9","43.9","54.7","0","0","0","null","","","null","null","31.4","19.4","42.8","9.9","8"
"","","","","","","","2023-10-09","63.8","45.5","55.1","63.8","41","54","0","0","0","null","","","null","null","31.1","13.5","72.1","9.9","6"
"","","","","","","","2023-10-10","69.2","48.4","59","69.2","45.5","58.7","0","0","0","null","","","null","null","18.3","9.2","64.6","9.9","7"
"","","","","","","","2023-10-11","71.7","50.7","61","71.7","50.7","61","0","0","0","null","","","null","null","null","10","47.3","9.9","7"
"","","","","","","","2023-10-12","74","51.5","62.9","74","51.5","62.9","0","0","0","null","","","null","null","null","7.5","36.2","9.8","7"
"","","","","","","","2023-10-13","71.6","55.2","62.6","71.6","55.2","62.6","0","0","0","null","","","null","null","null","10.2","37.7","9.9","7"
"","","","","","","","2023-10-14","61.9","56.6","59.3","61.9","56.6","59.3","0.469","100","62.5","","rain","","null","null","null","16.7","98","7.9","1"
"","","","","","","","2023-10-15","61.7","50.9","55.4","61.7","50.9","55.4","0.043","100","16.67","","rain","","null","null","29.8","20.3","69.4","9.5","5"
"","","","","","","","2023-10-16","63.6","47.4","54.6","63.6","43.3","53.9","0","0","0","null","","","null","null","23","15.5","54.6","9.9","6"
"","","","","","","","2023-10-17","63","51.1","56.4","63","51.1","56.4","0","0","0","null","","","null","null","20.8","13.7","76.9","9.9","3"
"","","","","","","","2023-10-18","64.7","48.3","56.5","64.7","47.7","56.4","0","0","0","null","","","null","null","18.3","10","70.6","9.9","6"
"","","","","","","","2023-10-19","70","49.1","58.7","70","49.1","58.7","0","0","0","null","","","null","null","21.9","14.4","49.4","9.9","7"
"","","","","","","","2023-10-20","66.1","56.5","60.6","66.1","56.5","60.6","0.044","100","25","","rain","","null","null","24.2","12.3","92.3","9.8","2"
"","","","","","","","2023-10-21","66.6","55.7","59.7","66.6","55.7","59.7","0.001","100","4.17","","rain","","null","null","40.2","23","77","9.9","7"
"","","","","","","","2023-10-22","64.6","49.4","56.8","64.6","48","56.7","0","0","0","null","","","null","null","34.3","21.9","53.5","9.9","7"
"","","","","","","","2023-10-23","64.7","44.6","53.8","64.7","40.2","52.2","0","0","0","null","","","null","null","21.9","14","1","9.9","7"
"","","","","","","","2023-10-24","69.9","43.3","55.3","69.9","43.3","55.3","0","0","0","null","","","null","null","null","10.1","11","9.9","6"
"","","","","","","","2023-10-25","76.9","49.7","61.4","76.9","47","61.1","0","0","0","null","","","null","null","null","9.8","40.9","9.9","6"
"","","","","","","","2023-10-26","77.1","56.3","65.2","77.1","56.3","65.2","0","0","0","null","","","null","null","null","7.8","58.6","9.9","6"
"","","","","","","","2023-10-27","81.7","61.7","68.6","81.6","61.7","68.6","0","0","0","null","","","null","null","null","9.8","66.8","9.9","6"
"","","","","","","","2023-10-28","85.6","60.7","71.1","85.5","60.7","71.1","0","0","0","null","","","null","null","null","10.1","50.1","9.9","6"
"","","","","","","","2023-10-29","77","64.1","69.3","77","64.1","69.3","0.039","100","8.33","","rain","","null","null","null","10.7","90.2","9.8","4"
"","","","","","","","2023-10-30","79.2","54.9","62.9","79.2","54.9","62.9","0.035","100","8.33","","rain","","null","null","33.4","22.7","79.8","9.9","6"
"","","","","","","","2023-10-31","53.8","44.2","50.6","53.8","41.8","49.3","0.001","100","4.17","","rain","","null","null","23","15.4","79.2","9.9","6"
"","","","","","","","2023-11-01","49.8","39.5","44.2","43.9","33.6","38.3","0","0","0","null","","","null","null","35.2","22.2","42.1","9.9","6"
"","","","","","","","2023-11-02","51.9","33.5","43.6","51.9","27.2","39.9","0","0","0","null","","","null","null","null","11.9","20.5","9.9","6"
"","","","","","","","2023-11-03","60.1","37.4","48","60.1","32.4","45.4","0","0","0","null","","","null","null","null","12.4","12.2","9.9","6"
"","","","","","","","2023-11-04","69","40.1","53.5","69","40.1","52.8","0","0","0","null","","","null","null","null","8.8","54.2","9.9","6"
"","","","","","","","2023-11-05","71.8","43.4","56.4","71.8","43.4","56.4","0","0","0","null","","","null","null","20.8","12.4","32.4","9.9","6"
"","","","","","","","2023-11-06","65","47.2","55.7","65","43","55.1","0","0","0","null","","","null","null","null","8.8","71.7","9.9","5"
"","","","","","","","2023-11-07","72.4","55.6","63.5","72.4","55.6","63.5","0","0","0","null","","","null","null","null","12.3","75.4","9.8","3"
"","","","","","","","2023-11-08","65.6","48.5","56","65.6","44.5","55.8","0","0","0","null","","","null","null","null","12.6","41.8","9.9","6"
"","","","","","","","2023-11-09","73.7","49.4","60.5","73.7","46.9","60.4","0.003","100","8.33","","rain","","null","null","null","13.3","64.7","9.6","5"
"","","","","","","","2023-11-10","57.7","42.5","49.4","57.7","39.1","47.8","0.156","100","25","","rain","","null","null","18.3","12.3","81.1","9.5","1"
"","","","","","","","2023-11-11","60","38.4","48.1","60","34.9","47.2","0","0","0","null","","","null","null","null","10.2","38.5","9.8","6"
"","","","","","","","2023-11-12","52.7","40.6","45.5","52.7","36.8","42.8","0","0","0","null","","","null","null","null","12.5","54.2","9.9","5"
"","","","","","","","2023-11-13","55.1","35.3","44.9","55.1","30.2","42.9","0","0","0","null","","","null","null","null","13.3","18.1","9.9","5"
"","","","","","","","2023-11-14","60.8","40.7","50.7","60.8","36.8","49.7","0","0","0","null","","","null","null","22.9","14","22.5","9.9","6"
"","","","","","","","2023-11-15","59","39.1","49.1","59","36.1","47.9","0","0","0","null","","","null","null","19.7","13.2","85.3","9.9","4"
"","","","","","","","2023-11-16","69.2","40.8","54","69.2","36.8","53.2","0","0","0","null","","","null","null","null","9.2","41.3","9.9","5"
"","","","","","","","2023-11-17","70.1","46.6","58","70.1","46.6","58","0.005","100","4.17","","rain","","null","null","21.9","14","67.3","9.8","4"
"","","","","","","","2023-11-18","60.1","46.9","55.1","60.1","40.5","54.1","0.019","100","12.5","","rain","","null","null","36.7","19.7","38.3","9.9","5"
"","","","","","","","2023-11-19","60.8","39.3","49.7","60.8","37.5","48.9","0","0","0","null","","","null","null","24.2","12.6","1.1","9.9","5"
"","","","","","","","2023-11-20","50.9","39.5","44.9","50.9","34","41.9","0","0","0","null","","","null","null","null","10.8","56.8","9.9","3"
"","","","","","","","2023-11-21","59","39.3","48.1","59","35.2","45.6","1.813","100","62.5","","rain","","null","null","27.6","16.2","97.6","6.7","0"
"","","","","","","","2023-11-22","60.7","48.7","53.6","60.7","47","53.3","0.214","100","12.5","","rain","","null","null","33.9","20.6","78.6","9.4","6"
"","","","","","","","2023-11-23","57.7","44.2","50.1","57.7","39.5","47.7","0","0","0","null","","","null","null","28.2","15.8","14.6","9.9","5"
"","","","","","","","2023-11-24","55.7","40.4","47.4","55.7","34.9","44.6","0","0","0","null","","","null","null","17.2","17.5","60.5","9.9","5"
"","","","","","","","2023-11-25","43.9","33.6","38.7","43.9","24.9","33.9","0","0","0","null","","","null","null","null","15.2","51.6","9.9","5"
"","","","","","","","2023-11-26","46.9","35.3","41.5","46.1","29.8","39.5","0.139","100","33.33","","rain","","null","null","null","8","92.3","7.8","2"
"","","","","","","","2023-11-27","49.9","36.8","43","44.8","29.7","38.3","0.004","100","4.17","","rain","","null","null","40.5","20.4","27.6","9.9","5"
"","","","","","","","2023-11-28","42.2","28.9","35.7","34.5","19.7","27.8","0.001","100","4.17","","rain","","null","null","41.3","25","55.9","9.9","4"
"","","","","","","","2023-11-29","39.9","25.6","32.9","33.5","18.1","26.5","0","0","0","null","","","null","null","null","10.1","56.4","9.9","5"
"","","","","","","","2023-11-30","54.1","31.7","42.1","54.1","27.1","38.9","0","0","0","null","","","null","null","null","10.5","56.3","9.9","5"
"","","","","","","","2023-12-01","51","39.4","45.6","51","37.5","43","0.123","100","20.83","","rain","","null","null","null","10.7","78.6","8.7","1"
"","","","","","","","2023-12-02","53.2","46.2","49.6","53.2","44.1","49.1","0.022","100","8.33","","rain","","null","null","null","6.5","95.3","3.7","2"
"","","","","","","","2023-12-03","56","50.1","52.9","56","50.1","52.9","0.809","100","37.5","","rain","","null","null","null","7","96.1","4","1"
"","","","","","","","2023-12-04","55.7","42.6","49.8","55.7","39.9","48.7","0","0","0","null","","","null","null","22.9","15","79.9","9.7","3"
"","","","","","","","2023-12-05","50","40.6","45","50","35.6","41.9","0","0","0","null","","","null","null","null","10","74.6","9.9","5"
"","","","","","","","2023-12-06","44.8","38","42.1","38.7","33.3","36.2","0","0","0","null","","","null","null","26.3","17.8","81.6","9.9","2"
"","","","","","","","2023-12-07","46.1","34.6","40.8","44.5","29.8","36.9","0","0","0","null","","","null","null","null","14.3","79.2","9.9","2"
"","","","","","","","2023-12-08","57.7","37.4","45.8","57.7","37.4","45.4","0","0","0","null","","","null","null","null","9","60.5","9.8","5"
"","","","","","","","2023-12-09","56.2","37.3","46.7","56.2","33.4","45.7","0","0","0","null","","","null","null","null","6.8","54.6","9.8","5"
"","","","","","","","2023-12-10","62.9","44.9","55.9","62.9","37","55.2","1.052","100","54.17","","rain","","null","null","36.5","22.4","95","7.3","1"
"","","","","","","","2023-12-11","48.8","35","40.7","44.1","26.8","34.3","0.562","100","29.17","","rain","snow","null","null","38.6","19.9","56.4","9","5"
"","","","","","","","2023-12-12","47","30.8","38.8","41.9","25","34.2","0","0","0","null","","","null","null","null","12.3","25.1","9.9","5"
"","","","","","","","2023-12-13","51.9","33.6","41.8","51.9","29.7","38","0","0","0","null","","","null","null","21.9","14.3","41.6","9.9","5"
"","","","","","","","2023-12-14","48.6","29.5","38.9","47","22.8","36.1","0","0","0","null","","","null","null","null","7.6","17.4","9.9","5"
"","","","","","","","2023-12-15","60.9","33.5","45","60.9","28.3","42.9","0","0","0","null","","","null","null","17.2","11.5","12.2","9.9","5"
"","","","","","","","2023-12-16","58.9","36.6","45.9","58.9","34.1","45.1","0","0","0","null","","","null","null","null","8.6","62.9","9.9","4"
"","","","","","","","2023-12-17","55.2","41.9","49.3","55.2","37.2","47.5","1.56","100","33.33","","rain","","null","null","25.2","17","98.5","4.8","1"
"","","","","","","","2023-12-18","56","40.9","50.9","56","33.8","49.1","0.815","100","33.33","","rain","","null","null","44.5","26.4","88.3","8.7","5"
"","","","","","","","2023-12-19","42.1","32.9","38.6","35.4","26.4","31.2","0","0","0","null","","","null","null","37.1","21.1","44.3","9.9","3"
"","","","","","","","2023-12-20","47.8","28.8","37.4","44.1","22.4","32.7","0","0","0","null","","","null","null","null","10.1","27.6","9.9","5"
"","","","","","","","2023-12-21","47.8","31.9","40.3","44.9","28.7","37.6","0","0","0","null","","","null","null","null","10.9","77.5","9.9","3"
"","","","","","","","2023-12-22","49","35.7","42.1","47.9","31.8","40.3","0","0","0","null","","","null","null","null","8.5","80.2","9.8","4"
"","","","","","","","2023-12-23","48.8","36.6","43.1","47.1","33.2","41.2","0","0","0","null","","","null","null","null","7.6","89.6","9.9","2"
"","","","","","","","2023-12-24","50.1","41.8","45.3","50.1","37.7","44.3","0.012","100","8.33","","rain","","null","null","null","6.4","89","9.8","2"
"","","","","","","","2023-12-25","60.9","40.6","48.2","60.9","37.6","46.6","0","0","0","null","","","null","null","null","6.5","76.4","9.2","4"
"","","","","","","","2023-12-26","48.9","44.8","46.7","47.9","40.3","44","0.096","100","33.33","","rain","","null","null","null","8.7","99.8","6.8","1"
"","","","","","","","2023-12-27","56.1","47","50.4","56.1","42.3","48.6","1.046","100","79.17","","rain","","null","null","null","10","99.8","6.6","1"
"","","","","","","","2023-12-28","56.8","51.1","53.2","56.8","51.1","53.2","0.041","100","16.67","","rain","","null","null","18.3","9.9","97.1","7.8","2"
"","","","","","","","2023-12-29","53.9","46.1","50.1","53.9","40.6","48.4","0","0","0","null","","","null","null","27.2","16.1","87.4","9.9","4"
"","","","","","","","2023-12-30","49.8","37","44.4","46.1","32.5","39.8","0","0","0","null","","","null","null","31.1","17.3","85.6","9.9","3"
"","","","","","","","2023-12-31","49.9","39.7","44.6","46.1","35","40.5","0","0","0","null","","","null","null","23","13.7","80.7","9.9","5"
